"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"930",0,0.625577597325251,0.874,0.378,0,"Stele1","Zm00001d048131"
"931",2.92270848455317e-276,0.624611514554692,0.99,0.783,8.40541733072647e-272,"Stele1","Zm00001d042022"
"932",0,0.62460976832282,0.317,0.049,0,"Stele1","Zm00001d049421"
"933",0,0.624516166112697,0.358,0.063,0,"Stele1","Zm00001d046318"
"934",0,0.623879054275374,0.893,0.425,0,"Stele1","Zm00001d012559"
"935",8.24350466284545e-302,0.623358221536619,0.969,0.608,2.37074950598772e-297,"Stele1","Zm00001d012674"
"936",0,0.622506339897082,0.986,0.837,0,"Stele1","Zm00001d023379"
"937",1.04040033782841e-235,0.622409936340258,0.897,0.467,2.99208733156072e-231,"Stele1","Zm00001d013809"
"938",5.83928640645467e-202,0.622222734305388,0.906,0.56,1.6793203776323e-197,"Stele1","Zm00001d020417"
"939",1.67424391244546e-256,0.620773586814497,0.81,0.376,4.81495806780191e-252,"Stele1","Zm00001d025057"
"940",7.71801298570891e-244,0.620034307812987,0.874,0.454,2.21962335456003e-239,"Stele1","Zm00001d015292"
"941",0,0.619568746455606,0.967,0.65,0,"Stele1","Zm00001d019550"
"942",3.77172168706575e-286,0.618463674865305,0.942,0.522,1.08470943998324e-281,"Stele1","Zm00001d043491"
"943",1.20492050036481e-209,0.617598660100266,0.987,0.704,3.46523086699915e-205,"Stele1","Zm00001d006493"
"944",0,0.61738563427889,0.439,0.074,0,"Stele1","Zm00001d053001"
"945",1.3053115413682e-215,0.616914016842367,0.983,0.682,3.75394546182079e-211,"Stele1","Zm00001d034940"
"946",5.50395518478363e-199,0.616031541287513,0.813,0.463,1.58288247159192e-194,"Stele1","Zm00001d049186"
"947",0,0.615493310703104,0.99,0.749,0,"Stele1","Zm00001d028477"
"948",0,0.61544926408893,0.994,0.922,0,"Stele1","Zm00001d012448"
"949",1.70025209810947e-283,0.614230024322306,0.982,0.686,4.88975500895302e-279,"Stele1","Zm00001d043845"
"950",6.94863523058869e-170,0.614141656434914,0.878,0.604,1.998358005965e-165,"Stele1","Zm00001d031666"
"951",0,0.614033765902491,0.994,0.754,0,"Stele1","Zm00001d011144"
"952",1.24760766311938e-259,0.613345297782921,0.91,0.507,3.58799487836503e-255,"Stele1","Zm00001d007045"
"953",8.64188302893299e-268,0.6120112841461,0.794,0.355,2.48531914029084e-263,"Stele1","Zm00001d016054"
"954",5.07033887734803e-280,0.611648859579407,0.981,0.652,1.45817875773652e-275,"Stele1","Zm00001d040067"
"955",8.93691062081494e-222,0.610651430470083,0.835,0.408,2.57016612544017e-217,"Stele1","Zm00001d024763"
"956",3.3494173843199e-266,0.610485094489321,0.929,0.556,9.63258945556559e-262,"Stele1","Zm00001d042993"
"957",1.16222106728475e-231,0.610185712723938,0.983,0.629,3.34243156740423e-227,"Stele1","Zm00001d028167"
"958",6.50313008647956e-277,0.609465334728619,0.999,0.813,1.87023518157066e-272,"Stele1","Zm00001d029356"
"959",1.4178001640263e-219,0.609100608875382,0.347,0.089,4.07745149172323e-215,"Stele1","Zm00001d033019"
"960",0,0.607669598323852,0.987,0.816,0,"Stele1","Zm00001d034365"
"961",1.5732897843633e-251,0.607047807671682,0.646,0.26,4.52462409085042e-247,"Stele1","Zm00001d000308"
"962",0,0.605586452036819,0.959,0.613,0,"Stele1","Zm00001d049100"
"963",1.02309973597579e-266,0.605261161578259,0.931,0.572,2.94233253069278e-262,"Stele1","Zm00001d015509"
"964",0,0.603769100288035,0.997,0.893,0,"Stele1","Zm00001d017060"
"965",0,0.602564206297401,0.364,0.069,0,"Stele1","Zm00001d024458"
"966",4.88183057110451e-239,0.602118240234836,0.801,0.419,1.40396565394395e-234,"Stele1","Zm00001d034418"
"967",0,0.601871031594684,0.556,0.094,0,"Stele1","Zm00001d011319"
"968",1.76368927121256e-248,0.601480708566875,0.369,0.091,5.0721939750802e-244,"Stele1","Zm00001d031813"
"969",0,0.600445125923134,0.939,0.555,0,"Stele1","Zm00001d031227"
"970",0,0.60012849179473,0.872,0.438,0,"Stele1","Zm00001d033637"
"971",0,0.599096506129516,0.835,0.342,0,"Stele1","Zm00001d011580"
"972",0,0.598717992944819,0.508,0.13,0,"Stele1","Zm00001d006699"
"973",4.52789227408114e-295,0.597996467240384,0.93,0.544,1.30217653910299e-290,"Stele1","Zm00001d029965"
"974",8.15637136365651e-244,0.597334300549089,0.975,0.749,2.34569084047397e-239,"Stele1","Zm00001d013230"
"975",0,0.596390573682374,0.993,0.839,0,"Stele1","Zm00001d045450"
"976",0,0.594778954355215,0.727,0.269,0,"Stele1","Zm00001d038924"
"977",8.71937557198964e-215,0.593266744462918,0.924,0.509,2.5076052207485e-210,"Stele1","Zm00001d008961"
"978",1.72328529500652e-250,0.592077144498503,0.938,0.568,4.95599617990926e-246,"Stele1","Zm00001d034388"
"979",1.23095906575773e-234,0.591710655601818,0.985,0.758,3.54011517721265e-230,"Stele1","Zm00001d016379"
