gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Ghir_A04G010520,Ghir_A04G010520,1.6055062623387101e-180,1.10619381475137e-175,0.257,0.099,0.158,1.05556389635544,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A01G007390,Ghir_A01G007390,1.43036039852744e-175,9.85518314585407e-171,0.39,0.224,0.166,1.09109778271516,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D06G002830,Ghir_D06G002830,2.34258080781118e-175,1.6140381765819001e-170,0.385,0.213,0.172,0.990540393848316,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A12G006140,Ghir_A12G006140,2.34943264904986e-175,1.61875909519535e-170,0.227,0.082,0.145,1.23570345586022,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D13G002250,Ghir_D13G002250,4.93849614949234e-171,3.40262384700022e-166,0.235,0.089,0.146,1.2010326731047,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D13G003430,Ghir_D13G003430,1.1041059384405099e-160,7.607289915855079e-156,0.641,0.539,0.102,0.770679918926936,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A06G002850,Ghir_A06G002850,1.79543749389784e-160,1.2370564332956102e-155,0.268,0.12,0.148,1.02817576927297,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G008850,Ghir_D05G008850,1.9629778255860798e-160,1.3524917218288102e-155,0.287,0.138,0.149,1.33334538025529,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G036540,Ghir_A05G036540,1.16662381004693e-157,8.03803805122333e-153,0.331,0.172,0.159,1.05694204168272,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A03G017970,Ghir_A03G017970,1.81124913850293e-157,1.2479506564285201e-152,0.278,0.123,0.155,0.918600687004679,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A09G009620,Ghir_A09G009620,2.21674891550513e-156,1.5273400027830401e-151,0.203,0.072,0.131,1.2319440998428,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A09G009610,Ghir_A09G009610,4.52241189552665e-155,3.11594179601786e-150,0.224,0.088,0.136,1.24172162898388,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D09G005860,Ghir_D09G005860,2.55484449518999e-144,1.7602878571859e-139,0.279,0.131,0.148,0.861691626684166,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G017120,Ghir_D05G017120,3.65664248698331e-144,2.5194266735315e-139,0.294,0.15,0.144,1.10359336058106,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
