"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"111",0,1.298906146293,0.571,0.321,0,"Meristem","Os08g0129200"
"112",0,1.2925783961209,0.348,0.07,0,"Meristem","Os02g0669000"
"113",0,1.29239676954395,0.597,0.326,0,"Meristem","Os06g0115500"
"114",0,1.29121070202498,0.509,0.251,0,"Meristem","Os03g0182600"
"115",0,1.28931634719055,0.643,0.406,0,"Meristem","Os05g0557000"
"116",6.39757073049344e-298,1.28602828095664,0.594,0.37,1.89220949495804e-293,"Meristem","Os02g0586500"
"117",0,1.28499772904174,0.748,0.573,0,"Meristem","Os10g0170200"
"118",0,1.28177353643817,0.786,0.586,0,"Meristem","Os04g0430100"
"119",4.05761613279915e-172,1.27892523017699,0.623,0.474,1.200121123598e-167,"Meristem","Os01g0559900"
"120",1.51436725545509e-209,1.27579587483298,0.622,0.477,4.47904403145951e-205,"Meristem","Os05g0230700"
"121",0,1.27541539018525,0.688,0.488,0,"Meristem","Os08g0530200"
"122",0,1.27468820901793,0.727,0.573,0,"Meristem","Os03g0798600"
"123",0,1.27439358252338,0.448,0.178,0,"Meristem","Os03g0109500"
"124",0,1.27304512311017,0.537,0.269,0,"Meristem","Os01g0752300"
"125",2.26052845780622e-266,1.27076355881051,0.642,0.454,6.68596501965346e-262,"Meristem","Os07g0641700"
"126",0,1.26429264698104,0.58,0.325,0,"Meristem","Os04g0413600"
"127",1.29705136625189e-281,1.26360381710424,0.557,0.327,3.83628882596321e-277,"Meristem","Os07g0173501"
"128",3.40792606767381e-277,1.26033682536655,0.66,0.498,1.00796229303588e-272,"Meristem","Os06g0555400"
"129",9.26782334862195e-236,1.25227160704728,0.763,0.626,2.74114411182191e-231,"Meristem","gene-rps2-2"
"130",8.65859494712259e-279,1.25145130482828,0.584,0.363,2.56095262751045e-274,"Meristem","Os04g0605900"
"131",0,1.25025685086268,0.622,0.371,0,"Meristem","Os02g0591700"
"132",1.5321967271645e-281,1.24930928281441,0.567,0.333,4.53177825993444e-277,"Meristem","Os04g0501000"
"133",8.08977639238718e-274,1.24764679374203,0.623,0.404,2.39271316357636e-269,"Meristem","Os04g0376000"
"134",2.36497604641226e-298,1.24667067116569,0.556,0.309,6.99488965247353e-294,"Meristem","Os01g0205500"
"135",0,1.24556583555468,0.463,0.211,0,"Meristem","Os05g0589600"
"136",0,1.24504762951761,0.807,0.635,0,"Meristem","Os03g0234200"
"137",0,1.24091880212868,0.514,0.249,0,"Meristem","Os01g0140500"
"138",2.88383294191957e-280,1.23945503826497,0.637,0.433,8.52951269231551e-276,"Meristem","Os09g0485900"
"139",0,1.23647101847485,0.749,0.567,0,"Meristem","Os07g0546700"
"140",1.20536607038169e-305,1.2337846060778,0.572,0.325,3.56511122636792e-301,"Meristem","Os05g0373700"
"141",0,1.233228942633,0.714,0.523,0,"Meristem","Os07g0150200"
"142",3.17597625871577e-295,1.23241975612114,0.483,0.236,9.39358498040362e-291,"Meristem","Os10g0483000"
"143",9.42222357108617e-281,1.23214093351612,0.62,0.4,2.78681106562016e-276,"Meristem","Os02g0105900"
"144",8.77207359718512e-275,1.22984164019782,0.698,0.522,2.59451620783944e-270,"Meristem","Os12g0508300"
"145",1.29680825933395e-294,1.22798619234066,0.65,0.449,3.83556978863202e-290,"Meristem","Os11g0482000"
"146",2.84150103548196e-293,1.22708180966609,0.678,0.486,8.404307612645e-289,"Meristem","Os02g0111700"
"147",3.25326630636845e-273,1.2250923550114,0.504,0.271,9.62218575434597e-269,"Meristem","Os03g0249400"
"148",4.94542892765765e-272,1.22504748101968,0.564,0.337,1.4627095139333e-267,"Meristem","Os11g0151300"
"149",1.59531348153826e-294,1.21733399678164,0.53,0.279,4.71845868434572e-290,"Meristem","Os01g0686800"
"150",0,1.21496344031185,0.818,0.707,0,"Meristem","Os06g0172600"
"151",0,1.21234871862229,0.718,0.529,0,"Meristem","Os02g0503400"
"152",8.09697821721718e-272,1.21228412884051,0.6,0.392,2.39484324730632e-267,"Meristem","Os07g0613200"
"153",5.44543949129717e-65,1.21090062713004,0.519,0.468,1.61059763834096e-60,"Meristem","Os10g0510000"
"154",0,1.20733545195542,0.792,0.654,0,"Meristem","Os02g0162500"
"155",0,1.20262441809949,0.454,0.201,0,"Meristem","Os01g0721900"
"156",4.79949270903353e-112,1.20104566981171,0.431,0.286,1.41954595855085e-107,"Meristem","gene-rpoB"
