,p_val,avg_log2FC,pct_1,pct_2,p_val_adj,clusterName,gene
1140,8.84820973190003e-234,0.641549158,0.386,0.08,1.92023847601695e-229,Pericycle,Solyc08g006110
1141,1.57597878683039e-63,0.640857262,0.534,0.289,3.42018916317931e-59,Pericycle,Solyc08g069040
1142,4.18107849839649e-95,0.640324383,0.399,0.163,9.07377655722006e-91,Pericycle,Solyc09g009530
1143,9.29321394391533e-86,0.638260677,0.861,0.705,2.01681329010851e-81,Pericycle,Solyc10g084310
1144,3.73613808643533e-76,0.637951334,0.686,0.467,8.10816687518195e-72,Pericycle,Solyc03g097290
1145,0,0.635895189,0.399,0.063,0,Pericycle,Solyc02g069630
1146,3.34174351087956e-55,0.629485293,0.466,0.27,7.25225176731082e-51,Pericycle,Solyc05g005750
1147,1.8092990381351e-81,0.629421733,0.636,0.398,3.92654077256079e-77,Pericycle,Solyc06g051810
1148,1.92454431656614e-70,0.624433837,0.872,0.768,4.17664607581183e-66,Pericycle,Solyc04g063290
1149,1.53819946775082e-98,0.624182149,0.552,0.27,3.33820048491283e-94,Pericycle,Solyc03g117980
1150,4.80511954107837e-73,0.623897656,0.875,0.782,1.04280704280483e-68,Pericycle,Solyc08g074240
1151,3.48378129140601e-77,0.621362324,0.771,0.525,7.56050215860933e-73,Pericycle,Solyc02g086930
1152,3.59663100838071e-147,0.620086135,0.382,0.116,7.80540861438782e-143,Pericycle,Solyc01g095370
1153,1.27043216839724e-111,0.619986317,0.34,0.107,2.75709189185569e-107,Pericycle,Solyc01g109170
1154,3.63572162681921e-94,0.619514888,0.545,0.274,7.89024307452305e-90,Pericycle,Solyc12g006550
1155,2.88007489411026e-85,0.618714065,0.618,0.377,6.25033853519808e-81,Pericycle,Solyc03g079940
1156,1.69592613852396e-107,0.612619001,0.507,0.24,3.6804989058247e-103,Pericycle,Solyc08g081330
1157,0,0.61175424,0.466,0.069,0,Pericycle,Solyc09g075810
1158,3.37129171247135e-53,0.61027774,0.667,0.483,7.31637727440533e-49,Pericycle,Solyc08g083380
1159,1.35860773383034e-74,0.608864116,0.517,0.269,2.9484505039586e-70,Pericycle,Solyc09g011420
1160,5.23161831504485e-62,0.608476114,0.885,0.811,1.13536580673103e-57,Pericycle,Solyc01g104590
1161,7.96235973612984e-87,0.608099409,0.42,0.186,1.7279913099349e-82,Pericycle,Solyc05g053360
1162,2.92285735596664e-119,0.607481261,0.431,0.152,6.34318503391879e-115,Pericycle,Solyc01g105410
1163,3.69220368496638e-61,0.607392378,0.47,0.264,8.01282043711405e-57,Pericycle,Solyc05g056000
1164,5.51384990277946e-87,0.607336089,0.937,0.883,1.1966157059012e-82,Pericycle,Solyc10g078620
1165,1.12500281356351e-122,0.605920586,0.819,0.485,2.44148110599553e-118,Pericycle,Solyc06g060760
1166,2.03667848156629e-119,0.605127133,0.333,0.1,4.41999964069516e-115,Pericycle,Solyc08g081550
1167,9.77091846962835e-69,0.601734247,0.625,0.419,2.12048472627875e-64,Pericycle,Solyc02g068420
1168,2.93036777572792e-76,0.598110455,0.598,0.362,6.35948414688473e-72,Pericycle,Solyc07g063900
1169,8.06569289743842e-71,0.596130912,0.748,0.566,1.75041667260209e-66,Pericycle,Solyc09g010500
1170,1.37639215932039e-62,0.595391516,0.869,0.79,2.98704626415711e-58,Pericycle,Solyc06g069090
1171,4.57200564387881e-71,0.595056697,0.785,0.637,9.9221666483458e-67,Pericycle,Solyc02g077410
1172,7.1311168202269e-77,0.592504509,0.843,0.702,1.54759497232564e-72,Pericycle,Solyc09g075130
1173,2.39292238900147e-109,0.591623771,0.443,0.186,5.193120168611e-105,Pericycle,Solyc07g041080
1174,6.94437012156554e-59,0.591297339,0.623,0.44,1.50706720378215e-54,Pericycle,Solyc11g005170
1175,1.00947016996616e-68,0.590286842,0.648,0.445,2.19075216286057e-64,Pericycle,Solyc05g056310
1176,2.9685593676769e-61,0.589848458,0.717,0.506,6.44236753973241e-57,Pericycle,Solyc06g007570
1177,6.83017229344366e-100,0.588019277,0.344,0.121,1.48228399112314e-95,Pericycle,Solyc02g084860
1178,4.51079156274575e-66,0.584623797,0.627,0.41,9.78931984947083e-62,Pericycle,Solyc06g075620
1179,1.38096796482629e-91,0.582712856,0.923,0.885,2.99697667726602e-87,Pericycle,Solyc06g036050
1180,1.59101421487626e-71,0.582680128,0.544,0.303,3.45281904912446e-67,Pericycle,Solyc06g053450
1181,2.57821747644313e-51,0.581764968,0.722,0.568,5.59524756737687e-47,Pericycle,Solyc08g007220
1182,6.9553476197424e-59,0.581409021,0.852,0.721,1.5094495404365e-54,Pericycle,Solyc10g006070
1183,4.94119725407566e-71,0.581237554,0.91,0.803,1.0723386280795e-66,Pericycle,Solyc08g008220
1184,1.58297920781375e-62,0.57523032,0.658,0.44,3.43538147679739e-58,Pericycle,Solyc08g014130
1185,3.56269000124886e-54,0.573738244,0.375,0.185,7.73174984071027e-50,Pericycle,Solyc05g012110
1186,5.49709560010929e-57,0.573208555,0.61,0.411,1.19297968713572e-52,Pericycle,Solyc08g075850
1187,7.65240670337761e-46,0.572296621,0.776,0.658,1.66072530276701e-41,Pericycle,Solyc07g063890
1188,1.06891046928984e-61,0.57196562,0.568,0.37,2.31974950045281e-57,Pericycle,Solyc01g088080
1189,3.25780845501825e-39,0.569816053,0.534,0.349,7.07009590908061e-35,Pericycle,Solyc07g017220
1190,4.39199414345693e-92,0.569814542,0.498,0.25,9.53150569013022e-88,Pericycle,Solyc03g115630
1191,4.58989959397101e-53,0.567807939,0.806,0.676,9.9610000988359e-49,Pericycle,Solyc03g119040
1192,5.64335047857766e-71,0.567754451,0.681,0.385,1.22471992086092e-66,Pericycle,Solyc11g007200
1193,3.96937616138407e-62,0.562650877,0.829,0.72,8.61434014543571e-58,Pericycle,Solyc01g103800
1194,2.26236593608297e-61,0.56227813,0.647,0.461,4.90978655448726e-57,Pericycle,Solyc07g049360
1195,6.07686476846147e-53,0.561642533,0.782,0.646,1.31880119205151e-48,Pericycle,Solyc08g061843
1196,8.64888713793559e-63,0.561366874,0.69,0.478,1.87698148667478e-58,Pericycle,Solyc11g006090
1197,5.1572845561752e-48,0.556705907,0.856,0.783,1.11923389438114e-43,Pericycle,Solyc06g083180
1198,7.57466046879166e-48,0.554436995,0.909,0.86,1.64385281493717e-43,Pericycle,Solyc06g008170
1199,4.36238851706811e-58,0.554254118,0.481,0.281,9.46725555974121e-54,Pericycle,Solyc11g028010
1200,3.79451620617702e-74,0.554031345,0.718,0.51,8.23485907064538e-70,Pericycle,Solyc01g081010
1201,2.08512779990502e-13,0.552751423,0.707,0.687,4.52514435135388e-09,Pericycle,Solyc07g006280
1202,2.38449870541908e-47,0.55259267,0.775,0.653,5.17483909050048e-43,Pericycle,Solyc07g041310
1203,5.10442840147321e-63,0.551315967,0.871,0.784,1.10776305168772e-58,Pericycle,Solyc09g005720
1204,2.1435994556979e-68,0.550226693,0.949,0.925,4.65203953875558e-64,Pericycle,Solyc01g099900
1205,7.27017770065663e-68,0.549602994,0.865,0.787,1.5777739645965e-63,Pericycle,Solyc10g081030
1206,2.93176368367418e-66,0.549586563,0.653,0.448,6.36251354630971e-62,Pericycle,Solyc10g008140
1207,9.82915698754471e-43,0.547819979,0.736,0.534,2.13312364943695e-38,Pericycle,Solyc00g500228
1208,1.73900216443271e-170,0.546429809,0.311,0.068,3.77398249725186e-166,Pericycle,Solyc08g006750
1209,1.19858175499714e-67,0.546070727,0.615,0.348,2.60116212469479e-63,Pericycle,Solyc02g080200
1210,7.2404525052026e-57,0.5454423,0.461,0.264,1.57132300267907e-52,Pericycle,Solyc01g007770
1211,5.60641902405791e-197,0.543848765,0.98,0.836,1.21670505660105e-192,Pericycle,Solyc09g075210
1212,6.44408113664355e-29,0.543364175,0.553,0.411,1.39849448827438e-24,Pericycle,Solyc06g071000
1213,9.90440941248211e-66,0.542862788,0.913,0.837,2.14945493069687e-61,Pericycle,Solyc05g055640
1214,6.37492632372309e-36,0.542566292,0.761,0.644,1.38348651077439e-31,Pericycle,Solyc03g080160
1215,9.41490237556527e-48,0.541572211,0.603,0.429,2.04322211354517e-43,Pericycle,Solyc03g114950
1216,9.32268832393956e-67,0.539659693,0.852,0.713,2.02320982006136e-62,Pericycle,Solyc12g098940
1217,2.77670641259892e-39,0.537077943,0.448,0.277,6.02600825662217e-35,Pericycle,Solyc05g041910
1218,5.13649268087058e-92,0.536391407,0.461,0.203,1.11472164160253e-87,Pericycle,Solyc06g069770
1219,2.70430492584664e-14,0.534552932,0.48,0.39,5.86888255007238e-10,Pericycle,Solyc09g082860
1220,8.91219309600515e-52,0.534223051,0.511,0.32,1.93412414569504e-47,Pericycle,Solyc09g091180
1221,0,0.533650532,0.302,0.038,0,Pericycle,Solyc08g082910
1222,2.87425265586614e-219,0.53355748,0.312,0.057,6.23770311376069e-215,Pericycle,Solyc05g015610
1223,1.0625945079369e-56,0.530890805,0.8,0.638,2.30604260112467e-52,Pericycle,Solyc09g057650
1224,1.12003812713418e-71,0.530025119,0.425,0.207,2.43070674350661e-67,Pericycle,Solyc01g079870
1225,2.85281835417645e-91,0.528825045,0.943,0.876,6.19118639223374e-87,Pericycle,Solyc03g097900
1226,6.83657727603616e-83,0.528069709,0.537,0.294,1.48367400044537e-78,Pericycle,Solyc06g073330
1227,5.51962802228867e-31,0.526625803,0.306,0.176,1.19786967339709e-26,Pericycle,Solyc11g007730
1228,4.86340357497088e-20,0.526589084,0.915,0.869,1.05545584384018e-15,Pericycle,Solyc07g064150
1229,6.45391182176285e-64,0.52487355,0.594,0.388,1.40062794355897e-59,Pericycle,Solyc09g018730
1230,5.96158871232154e-51,0.524637219,0.661,0.493,1.29378398234802e-46,Pericycle,Solyc05g015500
1231,1.17256397678068e-30,0.524509611,0.31,0.177,2.54469834240944e-26,Pericycle,Solyc09g097850
1232,2.76230292649048e-57,0.523097038,0.81,0.706,5.99474981106964e-53,Pericycle,Solyc04g009770
1233,9.95111629909378e-214,0.523026983,0.309,0.058,2.15959125922933e-209,Pericycle,Solyc07g009410
1234,2.82528925888922e-57,0.522780573,0.501,0.283,6.13144274964138e-53,Pericycle,Solyc02g014310
1235,2.2939049001557e-105,0.52227403,0.335,0.111,4.97823241431791e-101,Pericycle,Solyc10g083360
1236,1.16565704586204e-69,0.521356256,0.368,0.164,2.5297089209298e-65,Pericycle,Solyc03g034050
1237,2.50319003288943e-168,0.521233636,0.423,0.121,5.43242300937664e-164,Pericycle,Solyc12g026430
1238,7.71586884501397e-21,0.521226101,0.4,0.294,1.67449785674493e-16,Pericycle,Solyc07g062080
1239,2.25997732157942e-39,0.521146157,0.616,0.464,4.90460278329166e-35,Pericycle,Solyc05g013990
1240,1.48615154951948e-79,0.520295769,0.435,0.207,3.22524609276717e-75,Pericycle,Solyc04g082700
1241,1.28485073028156e-35,0.520115933,0.761,0.669,2.78838305485704e-31,Pericycle,Solyc10g084350
1242,5.68424419595041e-49,0.519762713,0.509,0.312,1.23359467540516e-44,Pericycle,Solyc04g076700
1243,8.18277488588592e-73,0.519217988,0.9,0.823,1.77582580573496e-68,Pericycle,Solyc08g068180
1244,3.17905759180452e-97,0.51852435,0.425,0.185,6.89919078573416e-93,Pericycle,Solyc03g083540
1245,9.63716828561126e-30,0.518125989,0.792,0.724,2.09145826134336e-25,Pericycle,Solyc06g060230
1246,2.61432398361876e-25,0.517189738,0.632,0.504,5.67360590924943e-21,Pericycle,Solyc03g117770
1247,3.84966968133283e-47,0.516026601,0.686,0.534,8.3545531424285e-43,Pericycle,Solyc06g082090
1248,2.55080199807701e-42,0.515154158,0.76,0.634,5.53575049622673e-38,Pericycle,Solyc01g087620
1249,8.31686941948924e-56,0.514912355,0.488,0.265,1.80492700141755e-51,Pericycle,Solyc04g008470
1250,5.94032471016881e-54,0.514743206,0.821,0.694,1.28916926860083e-49,Pericycle,Solyc01g010580
1251,1.07900758186014e-47,0.514215062,0.843,0.732,2.34166225415287e-43,Pericycle,Solyc10g006580
1252,9.83237185282219e-133,0.513908947,0.353,0.104,2.13382133949947e-128,Pericycle,Solyc07g019670
1253,9.82447726310962e-108,0.513243833,0.418,0.167,2.13210805564005e-103,Pericycle,Solyc06g082750
1254,1.25473438866563e-33,0.512666046,0.761,0.637,2.72302457028214e-29,Pericycle,Solyc12g035130
1255,2.00775900738709e-69,0.512295158,0.936,0.917,4.35723859783146e-65,Pericycle,Solyc12g096540
1256,1.2471814461457e-45,0.511759013,0.776,0.653,2.70663317442539e-41,Pericycle,Solyc01g008090
1257,2.54874814203178e-127,0.511349034,0.32,0.088,5.53129321783737e-123,Pericycle,Solyc05g051660
1258,2.62788595959897e-100,0.510827741,0.42,0.168,5.70303810952169e-96,Pericycle,Solyc06g083540
1259,6.26583995652497e-55,0.510586682,0.794,0.656,1.35981258736505e-50,Pericycle,Solyc11g068420
1260,3.21949542655044e-47,0.509632049,0.554,0.38,6.98694897469977e-43,Pericycle,Solyc06g007710
1261,4.8281958841355e-66,0.509100795,0.791,0.653,1.04781507077509e-61,Pericycle,Solyc08g079170
1262,1.88611991277576e-39,0.508521301,0.712,0.582,4.09325743470595e-35,Pericycle,Solyc08g008590
1263,2.60501176244835e-44,0.508485073,0.672,0.522,5.65339652686541e-40,Pericycle,Solyc06g064460
1264,4.40627170383609e-57,0.508044771,0.528,0.312,9.56249085166508e-53,Pericycle,Solyc02g079970
1265,1.34160910213278e-43,0.507459528,0.639,0.489,2.91156007344855e-39,Pericycle,Solyc04g074690
1266,1.63780280735119e-80,0.507166615,0.468,0.227,3.55435965251354e-76,Pericycle,Solyc08g068310
1267,1.23941337437236e-52,0.506888812,0.72,0.547,2.68977490506289e-48,Pericycle,Solyc01g104700
1268,2.69330884700324e-91,0.506824418,0.983,0.959,5.84501885976643e-87,Pericycle,Solyc02g082000
1269,7.50320317164464e-52,0.506251962,0.667,0.499,1.62834515231032e-47,Pericycle,Solyc01g028860
1270,1.10973003241195e-137,0.505229332,0.571,0.219,2.4083361163404e-133,Pericycle,Solyc07g150103
1271,1.40543264517071e-45,0.504625726,0.662,0.537,3.05006992654948e-41,Pericycle,Solyc04g074040
1272,1.02475702992915e-55,0.502942624,0.402,0.208,2.22392770635225e-51,Pericycle,Solyc05g013380
1273,2.36618908490808e-55,0.502759774,0.511,0.289,5.13510355206752e-51,Pericycle,Solyc09g083080
1274,2.28861980848838e-81,0.502418265,0.47,0.224,4.96676270838149e-77,Pericycle,Solyc07g008330
1275,4.02227049745361e-113,0.50108453,0.376,0.133,8.72913143357382e-109,Pericycle,Solyc09g014770
1276,1.17766561238407e-188,0.50084497,0.307,0.061,2.55576991199591e-184,Pericycle,Solyc06g068440
1277,1.33750673721103e-51,0.500648257,0.537,0.34,2.90265712109538e-47,Pericycle,Solyc12g057120
1278,1.32159163271254e-50,0.499074748,0.724,0.544,2.86811816131276e-46,Pericycle,Solyc01g104470
1279,1.91106003699629e-50,0.499058391,0.495,0.303,4.14738249228934e-46,Pericycle,Solyc02g083590
1280,6.8924201946446e-95,0.499001191,0.456,0.202,1.49579303064177e-90,Pericycle,Solyc05g010670
1281,3.63979964886479e-74,0.497262402,0.961,0.927,7.89909319796636e-70,Pericycle,Solyc02g070310
1282,2.90854781481429e-81,0.495638294,0.958,0.907,6.31213046770996e-77,Pericycle,Solyc05g008010
1283,1.60755524674863e-73,0.494281547,0.465,0.235,3.48871639649387e-69,Pericycle,Solyc07g047790
1284,1.00236246973159e-44,0.492497388,0.56,0.391,2.1753270318115e-40,Pericycle,Solyc09g073000
1285,2.11405293618791e-27,0.491806589,0.608,0.472,4.587917682115e-23,Pericycle,Solyc06g083440
1286,5.76244631248614e-78,0.491783082,0.5,0.259,1.25056609873574e-73,Pericycle,Solyc08g081580
1287,1.16450283489785e-71,0.491738054,0.516,0.281,2.52720405229531e-67,Pericycle,Solyc02g065370
1288,1.41597583214369e-68,0.491343924,0.459,0.231,3.07295075091823e-64,Pericycle,Solyc09g014620
1289,7.92804272953413e-71,0.491286839,0.928,0.844,1.7205438331635e-66,Pericycle,Solyc06g007470
1290,2.15765312679874e-52,0.491014565,0.746,0.603,4.68253881577863e-48,Pericycle,Solyc09g098360
1291,1.44900987684701e-23,0.490782429,0.316,0.196,3.14464123473339e-19,Pericycle,Solyc08g061490
1292,1.74684572795094e-65,0.490719988,0.519,0.282,3.79100459879912e-61,Pericycle,Solyc03g113280
1293,5.22824976886489e-38,0.490440569,0.774,0.674,1.13463476483906e-33,Pericycle,Solyc08g075090
1294,2.69573482677582e-44,0.490191768,0.688,0.56,5.85028372106887e-40,Pericycle,Solyc05g047690
1295,2.18616987942302e-78,0.489292106,0.307,0.114,4.74442587232384e-74,Pericycle,Solyc01g109300
1296,2.38202948561781e-40,0.487328984,0.49,0.312,5.16948038968777e-36,Pericycle,Solyc05g055060
1297,1.55929719238794e-51,0.48722567,0.665,0.473,3.38398676692031e-47,Pericycle,Solyc01g103450
1298,3.18486286137528e-43,0.486936814,0.609,0.437,6.91178938175662e-39,Pericycle,Solyc04g053080
1299,6.35991803325364e-74,0.486614308,0.518,0.281,1.3802294115767e-69,Pericycle,Solyc10g007180
1300,4.40945604342336e-43,0.484469532,0.724,0.547,9.56940150543738e-39,Pericycle,Solyc11g033288
1301,2.36427152059938e-51,0.484006485,0.748,0.621,5.13094205400477e-47,Pericycle,Solyc01g104840
1302,2.68187553285157e-45,0.483307747,0.88,0.811,5.82020628139447e-41,Pericycle,Solyc12g096300
1303,3.67392672821207e-50,0.48330078,0.591,0.411,7.97315578556583e-46,Pericycle,Solyc12g096470
1304,7.04388134964798e-25,0.48303378,0.586,0.474,1.5286631305006e-20,Pericycle,Solyc04g054710
1305,5.32179794480786e-46,0.482438875,0.544,0.35,1.1549365899822e-41,Pericycle,Solyc07g005530
1306,1.15277930314826e-44,0.482427478,0.564,0.405,2.50176164369235e-40,Pericycle,Solyc10g005590
1307,4.14066621115265e-87,0.481445314,0.328,0.124,8.98607381144347e-83,Pericycle,Solyc02g085690
1308,6.44344063873579e-40,0.481047142,0.634,0.501,1.39835548741844e-35,Pericycle,Solyc11g017070
1309,6.62706150797912e-28,0.480527906,0.421,0.282,1.43820488846163e-23,Pericycle,Solyc01g107290
1310,4.08409179037229e-49,0.480197431,0.524,0.341,8.86329600346595e-45,Pericycle,Solyc03g031690
1311,1.6003169776739e-47,0.47864441,0.784,0.673,3.47300790494789e-43,Pericycle,Solyc08g062660
1312,1.33918567131762e-36,0.478405235,0.905,0.874,2.9063007438935e-32,Pericycle,Solyc01g104370
1313,3.06271832086257e-29,0.47780262,0.626,0.494,6.64671129993595e-25,Pericycle,Solyc05g050970
1314,1.31998558787807e-21,0.477319304,0.416,0.288,2.86463272281299e-17,Pericycle,Solyc02g068490
1315,0,0.477314197,0.311,0.037,0,Pericycle,Solyc06g066580
1316,2.36216656312067e-82,0.477036764,0.449,0.212,5.12637387528448e-78,Pericycle,Solyc08g076200
1317,3.28839163719721e-39,0.475362915,0.739,0.628,7.13646753104539e-35,Pericycle,Solyc09g075155
1318,5.72208892212619e-44,0.474822038,0.656,0.485,1.24180773787983e-39,Pericycle,Solyc05g005710
1319,3.08764938837813e-43,0.474680313,0.552,0.385,6.70081670265822e-39,Pericycle,Solyc01g090750
1320,4.13331621559605e-59,0.474606747,0.589,0.402,8.97012285108656e-55,Pericycle,Solyc03g044260
1321,1.89106888041076e-41,0.474597174,0.628,0.485,4.10399768426742e-37,Pericycle,Solyc11g069000
1322,4.62299268202675e-10,0.4739136,0.629,0.574,1.00328187185345e-05,Pericycle,Solyc06g071230
1323,3.3937004217724e-35,0.472362403,0.528,0.333,7.36500865533046e-31,Pericycle,Solyc08g066840
1324,4.09067056366102e-52,0.472325256,0.462,0.268,8.87757325725714e-48,Pericycle,Solyc06g051400
1325,7.85569104402241e-58,0.472067568,0.92,0.857,1.70484207037374e-53,Pericycle,Solyc07g008720
1326,2.63807284875832e-56,0.472063696,0.838,0.709,5.72514569637531e-52,Pericycle,Solyc05g052800
1327,5.04210243826463e-38,0.469718165,0.76,0.636,1.09423707115219e-33,Pericycle,Solyc02g021400
1328,1.25591241411764e-43,0.469267185,0.837,0.716,2.72558112111811e-39,Pericycle,Solyc08g062920
1329,1.02888450836717e-33,0.467790697,0.412,0.259,2.23288516005842e-29,Pericycle,Solyc06g048410
1330,4.19989312143004e-35,0.467713053,0.75,0.645,9.11460805212747e-31,Pericycle,Solyc12g042650
1331,2.64021902207183e-62,0.466881093,0.887,0.824,5.72980332170028e-58,Pericycle,Solyc12g044720
1332,2.58156243477913e-111,0.465806835,0.392,0.139,5.60250679595767e-107,Pericycle,Solyc03g113990
1333,8.45072400120867e-42,0.464737222,0.682,0.56,1.83397612274231e-37,Pericycle,Solyc10g079880
1334,3.25413489890559e-48,0.464590207,0.565,0.355,7.0621235576049e-44,Pericycle,Solyc09g010940
1335,4.63201183555337e-64,0.464090807,0.82,0.643,1.00523920855179e-59,Pericycle,Solyc03g120470
1336,2.31790987452243e-42,0.463602078,0.895,0.839,5.03032800968857e-38,Pericycle,Solyc03g111230
1337,6.35626307182106e-51,0.463521253,0.5,0.315,1.37943621184661e-46,Pericycle,Solyc01g006800
1338,2.30141733648691e-49,0.462771979,0.457,0.275,4.9945359036439e-45,Pericycle,Solyc11g066630
1339,9.82197172760774e-45,0.462669521,0.879,0.799,2.13156430432543e-40,Pericycle,Solyc12g099025
1340,5.72287087504437e-47,0.462296704,0.551,0.355,1.24197743730213e-42,Pericycle,Solyc06g007640
1341,9.88118323710935e-81,0.461839008,0.301,0.113,2.14441438611747e-76,Pericycle,Solyc03g005340
1342,5.10992677013907e-61,0.460789242,0.523,0.306,1.10895630765558e-56,Pericycle,Solyc10g079500
1343,9.77584285494863e-46,0.46032706,0.817,0.713,2.12155341638095e-41,Pericycle,Solyc02g038803
1344,2.18536935085231e-43,0.460290116,0.636,0.462,4.74268856521968e-39,Pericycle,Solyc09g064660
1345,1.15149811952715e-34,0.45850736,0.658,0.5,2.49898121899782e-30,Pericycle,Solyc03g025520
1346,4.44683459867252e-42,0.456838747,0.604,0.451,9.65052044603911e-38,Pericycle,Solyc10g080710
1347,2.8606100730913e-45,0.456829557,0.507,0.321,6.20809598062273e-41,Pericycle,Solyc02g082250
1348,2.33079926407032e-39,0.456340596,0.796,0.684,5.05830056288541e-35,Pericycle,Solyc06g060400
1349,5.43407900782549e-49,0.456220247,0.506,0.322,1.17930382627829e-44,Pericycle,Solyc02g069950
1350,5.9742287119659e-59,0.455390403,0.925,0.843,1.29652711507084e-54,Pericycle,Solyc03g115360
1351,4.59217799638274e-41,0.454894437,0.529,0.352,9.96594468774982e-37,Pericycle,Solyc10g081020
1352,2.40970121311918e-52,0.453870831,0.503,0.298,5.22953357271124e-48,Pericycle,Solyc03g117040
1353,9.70098246171985e-35,0.453686165,0.71,0.554,2.10530721384244e-30,Pericycle,Solyc02g092430
1354,1.1384837722745e-44,0.453380685,0.563,0.4,2.47073748259011e-40,Pericycle,Solyc06g084350
1355,2.56241229410775e-17,0.453068247,0.767,0.652,5.56094716067265e-13,Pericycle,Solyc09g018750
1356,9.2696066209338e-39,0.452575114,0.944,0.919,2.01169002887505e-34,Pericycle,Solyc02g069850
1357,4.0779556948103e-45,0.452149797,0.741,0.613,8.84997944887731e-41,Pericycle,Solyc11g006820
1358,8.86687163714584e-29,0.451788475,0.568,0.429,1.92428848269339e-24,Pericycle,Solyc12g042060
1359,6.55838477440745e-46,0.451738478,0.543,0.367,1.42330066374191e-41,Pericycle,Solyc08g067090
1360,1.52022645733533e-40,0.451684274,0.657,0.502,3.29919545770914e-36,Pericycle,Solyc06g062500
1361,5.31359629379128e-37,0.451441333,0.381,0.226,1.15315666767858e-32,Pericycle,Solyc09g061840
1362,1.21144427955008e-42,0.451109707,0.799,0.667,2.62907637547959e-38,Pericycle,Solyc03g044000
1363,1.03060602023949e-30,0.451072699,0.761,0.669,2.23662118512373e-26,Pericycle,Solyc06g084230
1364,2.6797182520111e-79,0.450706149,0.43,0.2,5.81552455051448e-75,Pericycle,Solyc05g005730
1365,5.46575037154301e-19,0.450609573,0.357,0.245,1.18617714563226e-14,Pericycle,Solyc10g006700
1366,5.30422492137002e-37,0.449005604,0.847,0.782,1.15112289243572e-32,Pericycle,Solyc08g061955
1367,3.3129842300934e-60,0.448322538,0.874,0.783,7.1898383761487e-56,Pericycle,Solyc06g005150
1368,8.74948175037977e-53,0.44727729,0.828,0.762,1.89881252946742e-48,Pericycle,Solyc12g095990
1369,1.25731004485176e-47,0.446783692,0.918,0.874,2.72861425933729e-43,Pericycle,Solyc04g150158
1370,2.1160318068433e-38,0.446604941,0.6,0.447,4.59221222721134e-34,Pericycle,Solyc04g049350
1371,2.38949945310793e-76,0.446573753,0.967,0.935,5.18569171313483e-72,Pericycle,Solyc01g008080
1372,2.90697240770247e-78,0.445373989,0.432,0.206,6.3087115191959e-74,Pericycle,Solyc09g014760
1373,6.34647988536323e-44,0.445360317,0.507,0.33,1.37731306472153e-39,Pericycle,Solyc01g060470
1374,2.25853894541769e-46,0.444676907,0.665,0.499,4.90148121934547e-42,Pericycle,Solyc12g098680
1375,9.30645998921713e-64,0.444650198,0.399,0.195,2.0196879468599e-59,Pericycle,Solyc07g016180
1376,8.11332509148122e-126,0.442792815,0.3,0.084,1.76075381135325e-121,Pericycle,Solyc04g014870
1377,3.12379606982737e-41,0.442550057,0.638,0.474,6.77926223073935e-37,Pericycle,Solyc03g098470
1378,4.52418517425969e-47,0.440751377,0.552,0.361,9.81838666517837e-43,Pericycle,Solyc10g006290
1379,9.33118153056083e-46,0.440625692,0.892,0.824,2.02505301576231e-41,Pericycle,Solyc03g096360
1380,2.35171027890544e-57,0.440451537,0.454,0.254,5.1036816472806e-53,Pericycle,Solyc05g053220
1381,8.00098897023667e-53,0.440213792,0.377,0.193,1.73637462632076e-48,Pericycle,Solyc08g041710
1382,4.06558958149354e-40,0.440120672,0.56,0.401,8.82314250975729e-36,Pericycle,Solyc02g089070
1383,1.27153816540326e-35,0.439184355,0.594,0.448,2.75949212655815e-31,Pericycle,Solyc06g007200
1384,2.74369846103083e-40,0.43915248,0.395,0.23,5.95437440012911e-36,Pericycle,Solyc01g011350
1385,3.59189301244866e-68,0.439070611,0.944,0.897,7.79512621561607e-64,Pericycle,Solyc10g078630
1386,6.68379840984229e-48,0.437316093,0.857,0.745,1.45051793090397e-43,Pericycle,Solyc06g064470
1387,3.12954146925678e-68,0.43716358,0.379,0.17,6.79173089658106e-64,Pericycle,Solyc02g078020
1388,1.01755417295054e-61,0.436021577,0.431,0.221,2.20829606613726e-57,Pericycle,Solyc04g058090
1389,1.4790055131378e-69,0.435963285,0.445,0.227,3.20973776461166e-65,Pericycle,Solyc03g114370
1390,1.45384329115097e-53,0.435009835,0.904,0.849,3.15513071045583e-49,Pericycle,Solyc12g042080
1391,8.5452090257722e-42,0.434819831,0.834,0.759,1.85448126277308e-37,Pericycle,Solyc09g075150
1392,5.00323907448435e-40,0.434817618,0.623,0.466,1.08580294394459e-35,Pericycle,Solyc12g010840
1393,9.70297754653163e-39,0.434574066,0.513,0.358,2.10574018714829e-34,Pericycle,Solyc03g117940
1394,3.74614306597493e-39,0.434416323,0.643,0.51,8.12987968177878e-35,Pericycle,Solyc02g023970
1395,8.72495228477167e-52,0.434292597,0.886,0.811,1.89348914484115e-47,Pericycle,Solyc09g075290
1396,7.72710423449529e-65,0.43416015,0.496,0.269,1.67693616097017e-60,Pericycle,Solyc03g117060
1397,1.11227288441712e-28,0.43366074,0.654,0.523,2.41385461376204e-24,Pericycle,Solyc01g016470
1398,8.94658846120057e-34,0.432282035,0.656,0.526,1.94158862784975e-29,Pericycle,Solyc01g088370
