"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
0,1.22128280597986,0.614,0.291,0,"Epidermis2","Solyc03g097840"
0,1.21806675064443,0.505,0.21,0,"Epidermis2","Solyc02g086810"
7.81359108220261e-234,1.19740399181278,0.562,0.412,1.69570553665961e-229,"Epidermis2","Solyc06g083030"
5.98575594647515e-302,1.19354951612766,0.796,0.74,1.29902875550404e-297,"Epidermis2","Solyc06g005940"
0,1.18949368767446,0.646,0.404,0,"Epidermis2","Solyc06g065370"
0,1.18718907166584,0.796,0.665,0,"Epidermis2","Solyc09g091470"
3.82209335540883e-303,1.18410339574434,0.559,0.351,8.29470699990824e-299,"Epidermis2","Solyc07g052320"
0,1.18106454836059,0.757,0.579,0,"Epidermis2","Solyc02g069090"
5.28589082093015e-254,1.17287306996614,0.69,0.514,1.14714402595826e-249,"Epidermis2","Solyc08g078510"
0,1.14586721602309,0.611,0.409,0,"Epidermis2","Solyc09g014380"
0,1.14579386768444,0.757,0.543,0,"Epidermis2","Solyc06g083390"
0,1.1438842804957,0.541,0.224,0,"Epidermis2","Solyc11g066150"
0,1.14124515787369,0.514,0.208,0,"Epidermis2","Solyc06g005620"
0,1.13495610999603,0.686,0.46,0,"Epidermis2","Solyc07g043310"
0,1.1312318418116,0.739,0.605,0,"Epidermis2","Solyc07g056150"
0,1.1244101410731,0.71,0.431,0,"Epidermis2","Solyc02g080530"
1.28831202697016e-198,1.12254717760865,0.506,0.367,2.79589476093064e-194,"Epidermis2","Solyc10g079970"
4.77354743939106e-267,1.11777023085917,0.569,0.396,1.03595526529665e-262,"Epidermis2","Solyc05g052790"
0,1.10908104193277,0.887,0.798,0,"Epidermis2","Solyc01g096270"
0,1.09992348524088,0.533,0.271,0,"Epidermis2","Solyc06g050720"
0,1.09696934695317,0.719,0.504,0,"Epidermis2","Solyc05g051570"
3.5883317407736e-280,1.09153673430989,0.733,0.63,7.78739754382686e-276,"Epidermis2","Solyc01g067900"
0,1.08902131200785,0.526,0.208,0,"Epidermis2","Solyc03g096390"
0,1.08882499074377,0.528,0.27,0,"Epidermis2","Solyc03g117490"
1.14003518228241e-141,1.07937836481731,0.513,0.401,2.4741043525893e-137,"Epidermis2","Solyc02g091890"
0,1.07660888226191,0.588,0.365,0,"Epidermis2","Solyc03g007485"
1.18487477107388e-124,1.06494465448576,0.591,0.482,2.57141522818454e-120,"Epidermis2","Solyc08g006150"
2.16836218255679e-296,1.05611073226628,0.72,0.631,4.70577960858474e-292,"Epidermis2","Solyc07g047800"
2.85741515064732e-259,1.05176073313877,0.57,0.401,6.20116235993481e-255,"Epidermis2","Solyc05g012260"
2.64374068995376e-266,1.04912682918608,0.571,0.409,5.73744604533764e-262,"Epidermis2","Solyc03g114590"
1.86380097756224e-239,1.04633208138393,0.534,0.34,4.04482088150557e-235,"Epidermis2","Solyc04g015210"
1.09832185546827e-192,1.04482181363463,0.62,0.526,2.38357809073725e-188,"Epidermis2","Solyc01g079610"
0,1.03776199596719,0.801,0.69,0,"Epidermis2","Solyc01g095410"
1.8606994648792e-293,1.03482093236044,0.511,0.288,4.03808997868084e-289,"Epidermis2","Solyc04g072450"
1.87236528107068e-266,1.03362725171265,0.642,0.504,4.06340713297959e-262,"Epidermis2","Solyc12g038920"
1.01590590372123e-121,1.02506246597561,0.74,0.71,2.20471899225581e-117,"Epidermis2","Solyc03g082920"
1.72507399084187e-253,1.01964364055919,0.607,0.44,3.74375557492503e-249,"Epidermis2","Solyc08g076180"
3.7073025833315e-288,1.01944616467616,0.518,0.304,8.04558806634602e-284,"Epidermis2","Solyc06g060250"
3.4401062277273e-285,1.01757541068205,0.606,0.416,7.46571853541378e-281,"Epidermis2","Solyc01g087850"
0,1.01290656418175,0.828,0.661,0,"Epidermis2","Solyc06g071060"
1.03313959467164e-296,1.00105934748158,0.658,0.51,2.24211954835639e-292,"Epidermis2","Solyc03g097110"
4.20078911236771e-282,0.991583455679276,0.522,0.287,9.11655253166041e-278,"Epidermis2","Solyc07g062500"
2.44681034160394e-247,0.986512060908544,0.534,0.337,5.31006780334888e-243,"Epidermis2","Solyc04g078550"
2.26648424142296e-257,0.986406732101013,0.652,0.436,4.91872410073611e-253,"Epidermis2","Solyc04g076880"
3.45177299019199e-259,0.98310337191688,0.561,0.386,7.49103774331467e-255,"Epidermis2","Solyc04g071560"
7.31643719480332e-209,0.982282928787477,0.623,0.433,1.58781320001622e-204,"Epidermis2","Solyc06g069040"
4.0449898781578e-208,0.98011043505574,0.76,0.637,8.77843703357806e-204,"Epidermis2","Solyc06g009140"
7.57670786235884e-304,0.975942078323435,0.673,0.53,1.64429714028912e-299,"Epidermis2","Solyc11g008280"
1.15431472861667e-199,0.966870748967491,0.649,0.533,2.5050938240439e-195,"Epidermis2","Solyc04g080280"
0,0.961225499327613,0.845,0.796,0,"Epidermis2","Solyc07g064130"
0,0.960971425802289,0.584,0.28,0,"Epidermis2","Solyc01g099860"
0,0.96068550827616,0.754,0.559,0,"Epidermis2","Solyc04g150104"
4.25502036061754e-237,0.950847447997786,0.567,0.373,9.23424518661219e-233,"Epidermis2","Solyc01g007220"
4.22103417558134e-116,0.945469800909708,0.516,0.452,9.16048836784662e-112,"Epidermis2","Solyc12g006830"
1.29908242543963e-287,0.943395432105067,0.714,0.559,2.8192686796891e-283,"Epidermis2","Solyc04g073970"
1.47836334781552e-258,0.937968008606402,0.565,0.362,3.20834413742925e-254,"Epidermis2","Solyc10g011810"
1.14124730752183e-220,0.930966658025125,0.7,0.625,2.47673490678387e-216,"Epidermis2","Solyc05g053310"
9.93693919467351e-174,0.930251779782216,0.516,0.396,2.15651454402805e-169,"Epidermis2","Solyc02g085100"
3.0743420447664e-205,0.921176812530509,0.553,0.347,6.67193710555205e-201,"Epidermis2","Solyc04g040180"
1.01411235719472e-229,0.920061726569524,0.567,0.382,2.20082663758398e-225,"Epidermis2","Solyc01g010080"
2.1819719109081e-224,0.907437871890122,0.587,0.426,4.73531544105276e-220,"Epidermis2","Solyc01g106320"
2.26098344026432e-141,0.899938199911543,0.505,0.365,4.90678626206163e-137,"Epidermis2","Solyc09g011600"
4.25016500846111e-290,0.895967372023349,0.725,0.59,9.2237081013623e-286,"Epidermis2","Solyc03g123500"
0,0.891604186902443,0.887,0.817,0,"Epidermis2","Solyc01g097880"
3.16364705278064e-202,0.891518212544054,0.592,0.464,6.86574683394455e-198,"Epidermis2","Solyc12g099970"
5.4243502983269e-114,0.882657116263771,0.632,0.535,1.1771925017429e-109,"Epidermis2","Solyc01g112260"
2.76081792626825e-228,0.882419181390244,0.601,0.462,5.99152706358737e-224,"Epidermis2","Solyc10g086780"
0,0.879476181024037,0.814,0.688,0,"Epidermis2","Solyc08g013730"
1.74161637019873e-200,0.878178960517209,0.597,0.475,3.77965584660528e-196,"Epidermis2","Solyc03g063600"
0,0.872768644183421,0.899,0.851,0,"Epidermis2","Solyc09g098310"
6.63787505566052e-287,0.871714776484681,0.739,0.582,1.44055164457945e-282,"Epidermis2","Solyc09g083280"
2.59999385848684e-161,0.871069230664059,0.542,0.426,5.64250667168814e-157,"Epidermis2","Solyc02g021640"
3.36272006925983e-150,0.865969406594789,0.65,0.55,7.29777509430768e-146,"Epidermis2","Solyc01g105370"
6.95542825630903e-162,0.859738792051157,0.61,0.501,1.50946704018419e-157,"Epidermis2","Solyc12g009470"
3.76460875075312e-122,0.843009018941546,0.539,0.466,8.16995391088442e-118,"Epidermis2","Solyc03g093200"
1.24349898453376e-171,0.837381642073211,0.516,0.392,2.69864149623516e-167,"Epidermis2","Solyc09g005360"
3.19920815270675e-179,0.830414793970368,0.507,0.367,6.94292153300419e-175,"Epidermis2","Solyc08g065880"
4.59081551517044e-185,0.829616219201317,0.55,0.398,9.96298783102289e-181,"Epidermis2","Solyc09g011640"
6.97199938095553e-188,0.818956995396685,0.517,0.335,1.51306330565497e-183,"Epidermis2","Solyc09g091030"
2.6256590322333e-223,0.809850219077933,0.795,0.693,5.69820523175272e-219,"Epidermis2","Solyc02g078650"
2.84458220305653e-152,0.793265225089901,0.526,0.395,6.17331229707329e-148,"Epidermis2","Solyc10g085300"
2.5460498033815e-125,0.786893860004092,0.557,0.444,5.52543728329853e-121,"Epidermis2","Solyc09g097870"
2.9239441300717e-169,0.773463587180782,0.616,0.484,6.3455435510816e-165,"Epidermis2","Solyc01g068060"
3.05366828642775e-72,0.762860858156818,0.525,0.452,6.62707091520551e-68,"Epidermis2","Solyc08g079700"
6.33980228538936e-161,0.758883135755113,0.642,0.568,1.3758638919752e-156,"Epidermis2","Solyc08g068300"
5.56079849908314e-156,0.748266772371069,0.572,0.469,1.20680449027102e-151,"Epidermis2","Solyc01g097350"
3.77650499873894e-94,0.741995702088892,0.702,0.692,8.19577114826325e-90,"Epidermis2","Solyc05g056580"
2.63422926133296e-101,0.740604491598183,0.653,0.601,5.71680434294478e-97,"Epidermis2","Solyc01g088660"
2.18969879589319e-258,0.739750805743681,0.867,0.805,4.7520843268474e-254,"Epidermis2","Solyc08g078070"
1.9318661309962e-233,0.739749188211082,0.914,0.876,4.19253587748796e-229,"Epidermis2","Solyc05g015530"
1.46022912149924e-155,0.738077874933545,0.611,0.498,3.16898923947766e-151,"Epidermis2","Solyc07g007670"
1.98526641726804e-137,0.736224236019642,0.515,0.41,4.3084251787551e-133,"Epidermis2","Solyc03g118390"
2.21937083720323e-134,0.733765008949128,0.643,0.578,4.81647859089845e-130,"Epidermis2","Solyc03g117020"
1.06782239199942e-105,0.72904410714919,0.857,0.851,2.31738815511714e-101,"Epidermis2","Solyc01g100380"
9.40812562314326e-111,0.724542772453611,0.504,0.407,2.04175142273455e-106,"Epidermis2","Solyc01g105560"
2.28066697408369e-104,0.722512135988825,0.649,0.599,4.94950346715643e-100,"Epidermis2","Solyc12g095790"
0,0.718531469666575,0.885,0.869,0,"Epidermis2","Solyc07g064150"
1.85058766238069e-156,0.71256463888344,0.689,0.628,4.01614534489858e-152,"Epidermis2","Solyc01g066720"
4.40818905273105e-153,0.711807838680123,0.598,0.501,9.56665188223692e-149,"Epidermis2","Solyc03g112770"
1.96471200626174e-49,0.699511373213625,0.691,0.689,4.26381799598922e-45,"Epidermis2","Solyc08g082820"
5.00295870249185e-136,0.698272605448579,0.511,0.396,1.08574209761478e-131,"Epidermis2","Solyc05g056540"
6.15896504451369e-104,0.689150112471235,0.646,0.583,1.33661859396036e-99,"Epidermis2","Solyc06g053840"
2.06319181474076e-211,0.687658145954296,0.794,0.746,4.47753887635039e-207,"Epidermis2","Solyc09g098540"
3.02474267994292e-135,0.683936751206188,0.592,0.501,6.56429656401211e-131,"Epidermis2","Solyc11g006500"
4.6198711204215e-193,0.678877074133325,0.704,0.539,1.00260443055387e-188,"Epidermis2","Solyc11g013130"
1.16520093095675e-80,0.674419144923428,0.53,0.44,2.52871906036233e-76,"Epidermis2","Solyc09g082690"
2.49717685418792e-101,0.674251702653968,0.601,0.565,5.41937320895863e-97,"Epidermis2","Solyc08g075780"
1.03812122616061e-128,0.673294470579085,0.728,0.664,2.25293068501377e-124,"Epidermis2","Solyc03g007470"
1.3330983269877e-93,0.672872866669834,0.709,0.692,2.89308998922871e-89,"Epidermis2","Solyc06g060290"
2.72805897222574e-124,0.669479678274014,0.58,0.502,5.9204335815243e-120,"Epidermis2","Solyc07g064270"
7.90002840427833e-183,0.663082424994585,0.956,0.923,1.71446416429648e-178,"Epidermis2","Solyc02g087330"
2.61278914927036e-257,0.654340532138469,0.865,0.832,5.67027501174654e-253,"Epidermis2","Solyc04g080850"
0,0.65053136471254,0.924,0.883,0,"Epidermis2","Solyc07g017780"
1.82390120768666e-181,0.650449367579099,0.751,0.698,3.95823040092158e-177,"Epidermis2","Solyc01g006430"
7.40073040182478e-147,0.646859251003836,0.748,0.642,1.60610651180401e-142,"Epidermis2","Solyc07g056470"
2.49200487460735e-142,0.645279822126257,0.679,0.598,5.40814897887288e-138,"Epidermis2","Solyc01g080890"
1.07137509799607e-54,0.634754757545584,0.559,0.526,2.32509823767107e-50,"Epidermis2","Solyc03g007480"
1.22527598501011e-117,0.624188377437031,0.587,0.522,2.65909394266894e-113,"Epidermis2","Solyc02g089230"
2.12095147332096e-133,0.622868830480207,0.682,0.652,4.60288888740114e-129,"Epidermis2","Solyc06g062510"
3.26387136019229e-79,0.620483345038445,0.562,0.506,7.08325362588932e-75,"Epidermis2","Solyc06g063320"
1.09051702992781e-158,0.607832205220074,0.715,0.659,2.36664005834934e-154,"Epidermis2","Solyc09g008335"
8.04990611543193e-86,0.602763527775654,0.509,0.436,1.74699062517104e-81,"Epidermis2","Solyc04g051340"
1.00313304910026e-82,0.597329015406888,0.552,0.5,2.17699934315739e-78,"Epidermis2","Solyc12g044850"
3.29597605017947e-88,0.5969967629261,0.578,0.519,7.15292722409948e-84,"Epidermis2","Solyc02g021440"
1.18718480378122e-82,0.593199586826472,0.507,0.404,2.576428461166e-78,"Epidermis2","Solyc12g099465"
3.150812374224e-29,0.587428904755648,0.581,0.601,6.83789301454092e-25,"Epidermis2","Solyc01g096430"
2.57308217404321e-155,0.586375522165702,0.76,0.707,5.58410293410857e-151,"Epidermis2","Solyc01g094950"
7.80690315828547e-80,0.585731909820823,0.543,0.465,1.69425412341111e-75,"Epidermis2","Solyc07g006220"
9.44677102950693e-96,0.583770913588071,0.594,0.544,2.05013824882359e-91,"Epidermis2","Solyc08g076210"
1.14467132495676e-161,0.580375310116308,0.776,0.739,2.48416570942116e-157,"Epidermis2","Solyc07g051850"
7.12155253559072e-148,0.577366857105801,0.79,0.745,1.5455193312739e-143,"Epidermis2","Solyc04g080960"
4.44420254664169e-62,0.576316841371715,0.509,0.455,9.64480836672179e-58,"Epidermis2","Solyc05g009360"
1.56085746785952e-79,0.572699653241813,0.62,0.585,3.38737287674874e-75,"Epidermis2","Solyc12g009410"
1.57576685588318e-78,0.572500314999159,0.561,0.486,3.41972923063767e-74,"Epidermis2","Solyc02g069580"
7.14276014032758e-165,0.563981487185443,0.794,0.779,1.55012180565389e-160,"Epidermis2","Solyc04g079970"
5.01506347695769e-52,0.557461164836118,0.5,0.467,1.08836907576936e-47,"Epidermis2","Solyc02g090840"
2.61731929895034e-113,0.555204926048516,0.664,0.618,5.68010634258202e-109,"Epidermis2","Solyc07g005200"
1.46407289022938e-116,0.549543426340722,0.684,0.652,3.17733098637579e-112,"Epidermis2","Solyc06g082830"
1.78557566464415e-27,0.537286356165011,0.55,0.522,3.87505630741074e-23,"Epidermis2","Solyc07g064620"
2.72708058012249e-72,0.537184725720835,0.524,0.448,5.91831027498183e-68,"Epidermis2","Solyc01g097920"
6.24497705095951e-90,0.527968601424578,0.607,0.561,1.35528491959923e-85,"Epidermis2","Solyc01g028900"
1.65924906297443e-56,0.523753944611999,0.502,0.472,3.60090231646711e-52,"Epidermis2","Solyc09g090110"
1.43591034006493e-79,0.522605812470429,0.807,0.787,3.1162126200089e-75,"Epidermis2","Solyc10g079820"
4.70038578095206e-54,0.52044012395574,0.504,0.461,1.02007772218222e-49,"Epidermis2","Solyc01g095990"
3.73628133897958e-63,0.520122751216048,0.532,0.492,8.10847776185349e-59,"Epidermis2","Solyc01g105240"
9.50678517697773e-143,0.513502588708896,0.743,0.737,2.06316251910771e-138,"Epidermis2","Solyc02g069150"
3.57589341374388e-57,0.509120808726167,0.599,0.594,7.76040388650698e-53,"Epidermis2","Solyc10g074980"
5.82754395143083e-50,0.50675595579938,0.524,0.499,1.26469358833952e-45,"Epidermis2","Solyc03g097470"
5.04265976705367e-139,0.505666789977482,0.639,0.493,1.09435802264599e-134,"Epidermis2","Solyc11g011920"
2.2489063712536e-50,0.500669239267679,0.527,0.503,4.88057660689455e-46,"Epidermis2","Solyc06g007320"
0,4.27838051042167,0.855,0.122,0,"Vascular1","Solyc04g080940"
0,3.66156114045304,0.661,0.047,0,"Vascular1","Solyc01g005320"
0,3.50568502628547,0.805,0.174,0,"Vascular1","Solyc11g066950"
0,3.24780703692501,0.678,0.071,0,"Vascular1","Solyc11g013310"
0,3.2070888299803,0.77,0.195,0,"Vascular1","Solyc04g074740"
0,3.05782012260239,0.786,0.282,0,"Vascular1","Solyc06g064940"
0,2.89478607993647,0.695,0.211,0,"Vascular1","Solyc01g105010"
0,2.85882968770655,0.694,0.245,0,"Vascular1","Solyc04g008470"
0,2.5087600402322,0.776,0.197,0,"Vascular1","Solyc01g094690"
0,2.50342723970731,0.574,0.055,0,"Vascular1","Solyc07g006320"
0,2.4838771627672,0.766,0.431,0,"Vascular1","Solyc01g096450"
0,2.46160254416376,0.617,0.062,0,"Vascular1","Solyc03g120970"
0,2.38860744832444,0.718,0.227,0,"Vascular1","Solyc07g052980"
0,2.36332446181651,0.613,0.151,0,"Vascular1","Solyc05g054480"
0,2.33143120535036,0.689,0.358,0,"Vascular1","Solyc04g077780"
0,2.32942414019891,0.553,0.04,0,"Vascular1","Solyc08g074683"
0,2.27606114078665,0.93,0.883,0,"Vascular1","Solyc11g012325"
0,2.15614641993459,0.842,0.419,0,"Vascular1","Solyc02g030170"
0,2.04539511592798,0.505,0.034,0,"Vascular1","Solyc10g039290"
0,2.01839073813368,0.503,0.117,0,"Vascular1","Solyc04g071890"
1.16221447918008e-283,1.99876445792471,0.615,0.305,2.5222378627166e-279,"Vascular1","Solyc02g087870"
3.64871758518169e-269,1.93392052362457,0.85,0.644,7.9184469033613e-265,"Vascular1","Solyc09g007920"
0,1.89890991897232,0.721,0.374,0,"Vascular1","Solyc06g035920"
8.80698920167702e-308,1.89657514518831,0.677,0.281,1.91129279654795e-303,"Vascular1","Solyc10g005060"
5.88145070976717e-211,1.72059459455409,0.699,0.411,1.27639243303367e-206,"Vascular1","Solyc11g051160"
5.99230066641595e-41,1.69128537724731,0.854,0.841,1.30044909062559e-36,"Vascular1","Solyc09g075210"
3.21890475748361e-293,1.66720428902493,0.543,0.207,6.98566710469093e-289,"Vascular1","Solyc03g117560"
0,1.64815401595816,0.507,0.051,0,"Vascular1","Solyc11g013330"
2.36559034292076e-243,1.61652185828293,0.744,0.464,5.13380416220662e-239,"Vascular1","Solyc01g102290"
0,1.6043458662738,0.533,0.186,0,"Vascular1","Solyc04g007870"
2.0201321479188e-170,1.57933342991513,0.512,0.252,4.38409078741339e-166,"Vascular1","Solyc01g005590"
2.30271778899659e-285,1.54731257889561,0.682,0.311,4.9973581456804e-281,"Vascular1","Solyc01g102310"
1.41778209609506e-245,1.5209193090634,0.663,0.338,3.07687070494551e-241,"Vascular1","Solyc02g080200"
1.36962720117151e-142,1.47899856884456,0.546,0.33,2.9723649519824e-138,"Vascular1","Solyc10g080500"
1.84430019017064e-68,1.45950072644194,0.543,0.458,4.00250027270832e-64,"Vascular1","Solyc08g074680"
3.45325877039861e-181,1.45816144786644,0.769,0.671,7.49426218351906e-177,"Vascular1","Solyc01g091530"
3.58574584513944e-233,1.4536974267326,0.71,0.464,7.78178563312161e-229,"Vascular1","Solyc07g041970"
1.68918034432556e-181,1.41986111161554,0.713,0.539,3.66585918325534e-177,"Vascular1","Solyc03g117870"
2.5271490086757e-131,1.3691069720991,0.707,0.57,5.484418778628e-127,"Vascular1","Solyc02g083880"
7.77301780820978e-253,1.3630280209736,0.972,0.973,1.68690032473769e-248,"Vascular1","Solyc12g008590"
0,1.31273605245666,0.778,0.394,0,"Vascular1","Solyc01g150152"
2.51441476411805e-245,1.25899506481593,0.896,0.869,5.45678292108899e-241,"Vascular1","Solyc09g010440"
2.16443887839877e-259,1.25598678674722,0.919,0.691,4.69726525390101e-255,"Vascular1","Solyc12g056220"
2.24344454353618e-95,1.23996153155445,0.583,0.419,4.86872334838223e-91,"Vascular1","Solyc11g068830"
3.13221710535046e-192,1.22359937325908,0.843,0.818,6.79753756203157e-188,"Vascular1","Solyc11g005330"
1.91954234398205e-202,1.20691493697621,0.809,0.68,4.16579079490985e-198,"Vascular1","Solyc08g081945"
7.14754016486705e-243,1.20489522116912,0.952,0.751,1.55115916657945e-238,"Vascular1","Solyc11g069430"
1.00315215685638e-169,1.20142641414018,0.565,0.289,2.17704081080973e-165,"Vascular1","Solyc03g123630"
1.8131574351072e-133,1.18714013839971,0.505,0.275,3.93491426566964e-129,"Vascular1","Solyc01g081540"
1.00496715040904e-140,1.12163362188621,0.822,0.76,2.1809797098177e-136,"Vascular1","Solyc04g076850"
1.39125495293802e-129,1.112860797153,0.691,0.475,3.0193014988661e-125,"Vascular1","Solyc03g025850"
1.45693612051388e-136,1.09138207776549,0.528,0.278,3.16184276873922e-132,"Vascular1","Solyc10g078530"
1.26559599806782e-99,1.08542154148951,0.746,0.668,2.74659643500679e-95,"Vascular1","Solyc04g074480"
4.68127079371453e-91,1.03954629892287,0.629,0.525,1.01592938765193e-86,"Vascular1","Solyc01g160380"
3.12947703684314e-123,1.03220221297959,0.68,0.582,6.79159106535699e-119,"Vascular1","Solyc09g076050"
3.48497796038591e-58,1.0302950420989,0.567,0.49,7.56309916962951e-54,"Vascular1","Solyc10g086180"
6.00877489453817e-101,1.0264244311368,0.662,0.547,1.30402432761267e-96,"Vascular1","Solyc11g033288"
6.56553975663657e-119,1.02553970119185,0.64,0.477,1.42485343798527e-114,"Vascular1","Solyc11g006090"
3.75748982787884e-88,1.01261136235347,0.559,0.434,8.15450442446265e-84,"Vascular1","Solyc01g009750"
2.23579591388914e-253,1.0056526264876,0.953,0.893,4.85212429232222e-249,"Vascular1","Solyc04g073990"
3.27089220101939e-133,0.994766222092411,0.799,0.779,7.09849025465229e-129,"Vascular1","Solyc09g098300"
2.80938379850359e-96,0.993592996259947,0.552,0.391,6.0969247195125e-92,"Vascular1","Solyc01g058670"
1.10778852574419e-148,0.942792220350583,0.801,0.715,2.40412265857003e-144,"Vascular1","Solyc01g080540"
7.36589437845487e-75,0.935480586884672,0.676,0.654,1.59854639801228e-70,"Vascular1","Solyc12g098820"
6.57143635450837e-42,0.925460444926063,0.665,0.621,1.42613311765541e-37,"Vascular1","Solyc01g006400"
2.70087154036872e-43,0.906768796415873,0.653,0.635,5.86143141690819e-39,"Vascular1","Solyc03g113730"
4.30996782680339e-89,0.906140815372213,0.805,0.817,9.35349217772872e-85,"Vascular1","Solyc04g011500"
2.77490418313356e-121,0.890685168889492,0.79,0.684,6.02209705823645e-117,"Vascular1","Solyc01g059930"
8.31508975447641e-63,0.883982115433614,0.659,0.579,1.80454077851647e-58,"Vascular1","Solyc01g087560"
1.67766440950603e-44,0.881197508440203,0.695,0.643,3.64086730150998e-40,"Vascular1","Solyc01g101060"
8.75628666763317e-47,0.878513297819372,0.644,0.595,1.90028933260975e-42,"Vascular1","Solyc06g071920"
1.5561278843773e-86,0.875477522186605,0.663,0.548,3.37710873467561e-82,"Vascular1","Solyc01g104700"
2.44060880142487e-250,0.873676077593937,0.931,0.923,5.29660922085225e-246,"Vascular1","Solyc06g005360"
4.47282534038123e-83,0.84899669205297,0.692,0.616,9.70692555369534e-79,"Vascular1","Solyc02g080630"
5.37291648330748e-96,0.848618145209082,0.682,0.607,1.16603033520739e-91,"Vascular1","Solyc08g066110"
1.01877254967757e-23,0.847858327057958,0.523,0.518,2.21094018731026e-19,"Vascular1","Solyc11g011020"
2.65561833214014e-54,0.836342217722543,0.631,0.614,5.76322290441053e-50,"Vascular1","Solyc06g082120"
9.92020373374328e-146,0.830067450535457,0.751,0.469,2.15288261429697e-141,"Vascular1","Solyc09g007770"
7.57001614604552e-131,0.828741659303552,0.803,0.732,1.6428449040148e-126,"Vascular1","Solyc06g073190"
7.59768854289939e-147,0.809434381799746,0.966,0.862,1.64885036758002e-142,"Vascular1","Solyc08g081190"
5.91601852501978e-40,0.808260750630101,0.587,0.56,1.28389434029979e-35,"Vascular1","Solyc08g008330"
2.09695688281695e-61,0.80349869210549,0.64,0.619,4.55081582708934e-57,"Vascular1","Solyc11g010200"
2.00381331869496e-53,0.790922581311487,0.759,0.74,4.34867566423179e-49,"Vascular1","Solyc04g074730"
1.1977667464662e-41,0.777486822473882,0.552,0.463,2.59939339318095e-37,"Vascular1","Solyc11g010390"
6.11146861953441e-62,0.773386729013954,0.616,0.555,1.32631091981136e-57,"Vascular1","Solyc07g065030"
3.48990349168846e-58,0.772516177508002,0.643,0.617,7.5737885576623e-54,"Vascular1","Solyc08g077220"
2.5444724905599e-92,0.764784753490139,0.725,0.675,5.52201419901309e-88,"Vascular1","Solyc08g062660"
9.59097529380395e-31,0.758401389369308,0.561,0.522,2.08143345826133e-26,"Vascular1","Solyc03g113620"
1.11130741513934e-47,0.753734753314749,0.55,0.47,2.4117593523354e-43,"Vascular1","Solyc07g005330"
4.08033865155065e-34,0.752134513392035,0.587,0.521,8.85515094159522e-30,"Vascular1","Solyc07g053540"
8.71401792262341e-32,0.734642054173885,0.518,0.486,1.89111616956773e-27,"Vascular1","Solyc12g057110"
1.12448010913386e-22,0.721976578713922,0.509,0.477,2.4403467328423e-18,"Vascular1","Solyc10g011740"
1.17062266246692e-46,0.716864391964025,0.83,0.857,2.5404853020857e-42,"Vascular1","Solyc06g070980"
0.000159877908485437,0.712382964473863,0.546,0.61,1,"Vascular1","Solyc06g069120"
1.16048494169742e-133,0.710793704832351,0.883,0.884,2.51848442047174e-129,"Vascular1","Solyc03g078400"
7.40057406280457e-63,0.71023745843791,0.764,0.764,1.60607258310985e-58,"Vascular1","Solyc11g042930"
1.07556689816018e-70,0.707610024469119,0.725,0.683,2.33419528238723e-66,"Vascular1","Solyc08g076540"
2.22493656762671e-53,0.698765236768185,0.549,0.424,4.82855733906349e-49,"Vascular1","Solyc01g096040"
6.20460958556182e-23,0.687468488736683,0.582,0.494,1.34652437225863e-18,"Vascular1","Solyc06g060760"
3.50663359854775e-36,0.686260187203192,0.504,0.426,7.61009623556833e-32,"Vascular1","Solyc03g114970"
7.1639486195388e-38,0.667864964382694,0.651,0.606,1.55472012941231e-33,"Vascular1","Solyc09g083280"
5.37119835766806e-24,0.659455600837498,0.57,0.558,1.16565746758112e-19,"Vascular1","Solyc01g086970"
8.76138637737553e-55,0.655186060586947,0.67,0.662,1.90139607161804e-50,"Vascular1","Solyc01g095200"
7.10415523847292e-06,0.65428684671943,0.661,0.732,0.154174376985339,"Vascular1","Solyc06g060230"
1.58208700351137e-75,0.654207279840014,0.771,0.594,3.43344521502038e-71,"Vascular1","Solyc12g044330"
3.57808978278873e-43,0.6539218773742,0.609,0.585,7.76517044660811e-39,"Vascular1","Solyc01g066590"
3.29699951348678e-63,0.651509665249397,0.758,0.7,7.15514834416901e-59,"Vascular1","Solyc01g104680"
2.3461591879718e-28,0.6490002495233,0.522,0.487,5.0916346697364e-24,"Vascular1","Solyc01g108680"
8.47192565291406e-89,0.64711132289595,0.813,0.835,1.83857730519541e-84,"Vascular1","Solyc05g012160"
2.36168944081828e-33,0.638564526841245,0.852,0.873,5.12533842446384e-29,"Vascular1","Solyc07g064150"
3.28617582214104e-32,0.636353032244718,0.593,0.596,7.13165876921048e-28,"Vascular1","Solyc02g071150"
5.89842283291807e-60,0.634785324929577,0.767,0.775,1.28007572319988e-55,"Vascular1","Solyc04g078070"
1.31459946067184e-33,0.633739845169456,0.666,0.665,2.85294374955002e-29,"Vascular1","Solyc10g081190"
9.48824581137827e-38,0.620542378077987,0.624,0.612,2.05913910598531e-33,"Vascular1","Solyc11g068540"
1.9935833232927e-12,0.619653496130199,0.687,0.726,4.32647452820981e-08,"Vascular1","Solyc01g100970"
7.59490967564671e-30,0.617955008502209,0.596,0.611,1.64824729780885e-25,"Vascular1","Solyc12g056100"
4.68154476394658e-33,0.615519752586012,0.539,0.498,1.01598884467169e-28,"Vascular1","Solyc04g078620"
1.3653164129393e-37,0.612336507134786,0.706,0.718,2.96300967936087e-33,"Vascular1","Solyc02g079750"
