"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
3.95457086486256e-169,1.41646637559531,0.808,0.492,1.1696434247004e-164,"Atrichoblast","Os01g0838200"
0,1.41184609033775,0.54,0.077,0,"Atrichoblast","Os12g0455000"
0,1.41161660925849,0.599,0.123,0,"Atrichoblast","Os03g0809000"
0,1.3916518506307,0.587,0.127,0,"Atrichoblast","Os04g0627300"
0,1.38834249291257,0.677,0.102,0,"Atrichoblast","Os07g0193000"
0,1.3759777357309,0.706,0.087,0,"Atrichoblast","Os05g0524500"
0,1.37240896969137,0.634,0.074,0,"Atrichoblast","Os12g0431700"
0,1.36774089743274,0.659,0.082,0,"Atrichoblast","Os08g0111300"
4.53139240429371e-201,1.35683346289577,0.975,0.842,1.34024993141795e-196,"Atrichoblast","Os01g0294700"
9.85364571265578e-166,1.31356522380646,0.702,0.359,2.9144127924322e-161,"Atrichoblast","Os08g0524400"
9.36348073783699e-190,1.3017925687531,0.501,0.159,2.76943669783005e-185,"Atrichoblast","Os08g0156000"
6.73665521294932e-209,1.30129772709004,0.846,0.422,1.99250051233402e-204,"Atrichoblast","Os05g0584200"
0,1.30127942606587,0.607,0.161,0,"Atrichoblast","Os12g0432600"
0,1.26306013527276,0.609,0.063,0,"Atrichoblast","Os01g0868600"
8.28787259090632e-236,1.25671075204572,0.707,0.271,2.45130407621236e-231,"Atrichoblast","Os01g0946700"
1.22507017637607e-278,1.25493256855947,0.693,0.247,3.62339006066751e-274,"Atrichoblast","Os03g0673700"
3.57133903753097e-201,1.24945437559138,0.754,0.346,1.05629494713053e-196,"Atrichoblast","Os07g0638400"
5.08877887682104e-241,1.24801701090231,0.848,0.465,1.50510812839736e-236,"Atrichoblast","Os06g0470000"
9.90939446123222e-167,1.24088598893067,0.899,0.665,2.93090159979865e-162,"Atrichoblast","Os04g0656100"
1.36031553696271e-104,1.23746568293276,0.744,0.482,4.02340526367461e-100,"Atrichoblast","Os01g0358100"
0,1.22980264387493,0.663,0.164,0,"Atrichoblast","Os04g0401700"
0,1.22563011789904,0.648,0.164,0,"Atrichoblast","Os01g0557100"
0,1.22311329848124,0.683,0.089,0,"Atrichoblast","Os05g0277000"
0,1.22178896251472,0.515,0.118,0,"Atrichoblast","Os03g0843100"
0,1.21112182042631,0.636,0.109,0,"Atrichoblast","Os03g0838400"
0,1.20179225753322,0.626,0.118,0,"Atrichoblast","Os05g0358101"
0,1.19761322513636,0.657,0.132,0,"Atrichoblast","Os06g0549600"
0,1.18357282880723,0.61,0.172,0,"Atrichoblast","Os06g0238000"
1.58002157558035e-126,1.17462095481142,0.653,0.332,4.673229814094e-122,"Atrichoblast","Os05g0382600"
0,1.16998107884196,0.688,0.136,0,"Atrichoblast","Os03g0189400"
9.47568370380293e-71,1.16940018632243,0.782,0.554,2.80262296907379e-66,"Atrichoblast","Os10g0552300"
0,1.16920324354063,0.512,0.064,0,"Atrichoblast","Os09g0324400"
1.8518847315018e-155,1.16270626597353,0.716,0.347,5.47731947036288e-151,"Atrichoblast","Os11g0704500"
1.48527656346125e-187,1.15616946971105,0.69,0.328,4.39300249174934e-183,"Atrichoblast","Os06g0254700"
1.49896069943307e-259,1.1486427040734,0.798,0.37,4.43347606071319e-255,"Atrichoblast","Os02g0578800"
3.79661000512614e-225,1.14400537347136,0.601,0.212,1.12292334121616e-220,"Atrichoblast","Os02g0642300"
0,1.13663397649079,0.599,0.086,0,"Atrichoblast","Os08g0256000"
0,1.13646354581084,0.638,0.17,0,"Atrichoblast","Os01g0945600"
3.81747896749553e-261,1.13118275601607,0.769,0.325,1.12909575421615e-256,"Atrichoblast","Os01g0627500"
6.57758851552632e-211,1.12784025947006,0.624,0.233,1.94545335523722e-206,"Atrichoblast","Os09g0433000"
0,1.12431990479397,0.7,0.184,0,"Atrichoblast","Os04g0474800"
0,1.11890404427478,0.655,0.115,0,"Atrichoblast","Os08g0398300"
1.41048982658007e-278,1.11845556883803,0.627,0.199,4.17180576007588e-274,"Atrichoblast","Os02g0734300"
0,1.11199401601182,0.553,0.125,0,"Atrichoblast","Os04g0494600"
0,1.10600885016014,0.569,0.055,0,"Atrichoblast","Os06g0536100"
4.39297656933909e-74,1.1007795804814,0.783,0.57,1.29931067991342e-69,"Atrichoblast","Os07g0175600"
9.57127326798912e-241,1.09533539690883,0.847,0.494,2.83089549447314e-236,"Atrichoblast","Os03g0795800"
0,1.09011481948355,0.61,0.133,0,"Atrichoblast","Os06g0103200"
0,1.07777996275867,0.563,0.077,0,"Atrichoblast","Os11g0236932"
0,1.07431593105363,0.646,0.104,0,"Atrichoblast","Os05g0138200"
1.20934136830258e-278,1.07412707295995,0.743,0.286,3.57686896502853e-274,"Atrichoblast","Os08g0417100"
0,1.06607989862169,0.702,0.139,0,"Atrichoblast","Os01g0119000"
0,1.06537656274602,0.703,0.136,0,"Atrichoblast","Os03g0314500"
6.45657981053424e-224,1.05302599708214,0.656,0.255,1.90966261056171e-219,"Atrichoblast","Os07g0187700"
0,1.05092160578374,0.593,0.08,0,"Atrichoblast","Os02g0690600"
0,1.04138068219844,0.56,0.068,0,"Atrichoblast","Os06g0222400"
2.26216294844973e-306,1.03747120168369,0.678,0.206,6.69079935262978e-302,"Atrichoblast","Os11g0587600"
1.9927660488684e-164,1.03637816408995,0.74,0.386,5.89400414273808e-160,"Atrichoblast","Os04g0682100"
0,1.03040968687505,0.727,0.211,0,"Atrichoblast","Os09g0422000"
5.09897333935235e-135,1.03005714699398,0.744,0.407,1.50812334458024e-130,"Atrichoblast","Os04g0669800"
1.16955930620979e-148,1.02237299100084,0.636,0.267,3.45920555997671e-144,"Atrichoblast","Os03g0673400"
0,1.01181599601666,0.513,0.076,0,"Atrichoblast","Os12g0637100"
5.33903070457396e-178,1.01112385710593,0.857,0.504,1.57912511149184e-173,"Atrichoblast","Os07g0625800"
1.43775948453191e-166,0.988416617864431,0.856,0.57,4.25246122740004e-162,"Atrichoblast","Os03g0744600"
4.08744736563375e-181,0.988056906850509,0.778,0.384,1.2089443073335e-176,"Atrichoblast","Os04g0670200"
1.29389119707217e-245,0.986576182749959,0.674,0.223,3.82694199358036e-241,"Atrichoblast","Os10g0416100"
0,0.974266031220447,0.709,0.161,0,"Atrichoblast","Os10g0193100"
0,0.973409737964955,0.696,0.195,0,"Atrichoblast","Os04g0482000"
2.23930550342468e-131,0.963941907947822,0.804,0.469,6.62319388747917e-127,"Atrichoblast","Os09g0440700"
2.20608709026369e-284,0.959998954122362,0.513,0.125,6.52494378687293e-280,"Atrichoblast","Os03g0833100"
0,0.959686312055209,0.619,0.157,0,"Atrichoblast","Os12g0210300"
1.15307377869946e-78,0.956912396977176,0.56,0.305,3.41044631525939e-74,"Atrichoblast","Os02g0658800"
0,0.955265402497613,0.638,0.094,0,"Atrichoblast","Os08g0245200"
0,0.953049613855905,0.68,0.171,0,"Atrichoblast","Os04g0611400"
2.15256715257362e-140,0.94762231330102,0.781,0.474,6.36664786716699e-136,"Atrichoblast","Os03g0253600"
0,0.944837913536276,0.526,0.093,0,"Atrichoblast","Os01g0795700"
1.29477725213961e-246,0.94359419061979,0.716,0.262,3.82956267865332e-242,"Atrichoblast","Os08g0526400"
0,0.937551312678711,0.583,0.122,0,"Atrichoblast","Os10g0579800"
0,0.928338497106634,0.523,0.083,0,"Atrichoblast","Os01g0704100"
0,0.920161035303552,0.509,0.043,0,"Atrichoblast","Os12g0630500"
2.26740127206828e-102,0.915392748813187,0.912,0.707,6.70629274239634e-98,"Atrichoblast","Os09g0367700"
1.29130824671114e-119,0.912265976108341,0.679,0.317,3.81930240129754e-115,"Atrichoblast","Os02g0605900"
0,0.910458415739155,0.559,0.085,0,"Atrichoblast","Os12g0210400"
0,0.902077392258724,0.523,0.085,0,"Atrichoblast","Os02g0554900"
1.90800611379912e-179,0.902031913835922,0.821,0.473,5.64330968278365e-175,"Atrichoblast","Os08g0475400"
2.17693464609396e-160,0.90169329029765,0.843,0.497,6.43871960275211e-156,"Atrichoblast","Os02g0817700"
1.2366567332392e-51,0.897640387563772,0.583,0.334,3.65765961990158e-47,"Atrichoblast","Os06g0513862"
0,0.883393225172247,0.527,0.121,0,"Atrichoblast","Os01g0595400"
9.59268399715664e-151,0.883047846462954,0.652,0.289,2.83722814583902e-146,"Atrichoblast","Os10g0568900"
1.02807235286397e-183,0.882289411042725,0.775,0.381,3.04072959806577e-179,"Atrichoblast","Os03g0215000"
2.97826503638926e-213,0.878345568685545,0.998,0.93,8.80881449812852e-209,"Atrichoblast","Os03g0146100"
4.86070460286429e-128,0.877227386498984,0.517,0.197,1.43765060038917e-123,"Atrichoblast","Os07g0585900"
2.74215679697066e-179,0.876932573992232,0.685,0.327,8.11047715840011e-175,"Atrichoblast","Os07g0294800"
0,0.875366674092516,0.52,0.061,0,"Atrichoblast","Os02g0573500"
8.97463357955968e-218,0.87318061478181,0.656,0.249,2.65442737382637e-213,"Atrichoblast","Os09g0505300"
6.51773797717592e-166,0.872663309424636,0.927,0.613,1.92775136150932e-161,"Atrichoblast","Os11g0557800"
4.02473928308878e-216,0.871145080341327,0.604,0.207,1.19039713775917e-211,"Atrichoblast","Os02g0514500"
1.62523731049882e-164,0.867368555007806,0.788,0.449,4.80696439326235e-160,"Atrichoblast","Os07g0159800"
6.88238992133801e-148,0.864691657509222,0.666,0.313,2.03560446703414e-143,"Atrichoblast","Os01g0118700"
6.43520234701642e-201,0.863691431920152,0.625,0.216,1.90333979817705e-196,"Atrichoblast","Os01g0949750"
0,0.860872036227408,0.551,0.094,0,"Atrichoblast","Os03g0734300"
7.32255064894145e-237,0.852669380153078,0.563,0.17,2.16579080543741e-232,"Atrichoblast","Os08g0109800"
1.26596911920064e-191,0.849195771935581,0.708,0.325,3.74435686385974e-187,"Atrichoblast","Os03g0691400"
0,0.848488771160859,0.51,0.043,0,"Atrichoblast","Os03g0788100"
6.89755408217877e-199,0.847466196193737,0.734,0.29,2.04008957088601e-194,"Atrichoblast","Os01g0118400"
6.69716449578093e-199,0.846823891492213,0.735,0.335,1.98082034291712e-194,"Atrichoblast","Os08g0416000"
2.01563174828054e-156,0.838742506329978,0.787,0.453,5.96163402188936e-152,"Atrichoblast","Os03g0110300"
1.76803290614129e-86,0.836836363928276,0.652,0.382,5.2293109264941e-82,"Atrichoblast","Os09g0451500"
5.51161484708876e-118,0.832447184250479,0.892,0.673,1.63017032332344e-113,"Atrichoblast","Os04g0556300"
1.44554940932482e-125,0.819251877284521,0.799,0.433,4.27550148796003e-121,"Atrichoblast","Os01g0871500"
4.21806407698139e-48,0.818290351280273,0.656,0.464,1.24757681204879e-43,"Atrichoblast","Os02g0115900"
3.75742999959105e-212,0.818018488915496,0.567,0.197,1.11133507097904e-207,"Atrichoblast","Os02g0119600"
8.92893233315124e-83,0.817872626316273,0.717,0.443,2.64091031617614e-78,"Atrichoblast","Os05g0135200"
2.00234440853469e-102,0.817128567847959,0.665,0.371,5.92233405712304e-98,"Atrichoblast","Os02g0621800"
1.01069898047119e-162,0.799007318462475,0.71,0.323,2.98934437453965e-158,"Atrichoblast","Os04g0652700"
3.63021337506194e-101,0.796332568834873,0.781,0.518,1.07370820994207e-96,"Atrichoblast","Os02g0525900"
2.92547399603399e-100,0.791754328620862,0.62,0.306,8.65267443806973e-96,"Atrichoblast","Os07g0584100"
1.06735054238117e-193,0.787403977726013,0.598,0.231,3.15690269920078e-189,"Atrichoblast","Os08g0524800"
1.2924269233537e-267,0.787113991082784,0.612,0.197,3.82261111120325e-263,"Atrichoblast","Os02g0717600"
1.14262516110594e-97,0.777427419966897,0.639,0.343,3.37954243900304e-93,"Atrichoblast","Os05g0557100"
1.02893701803223e-147,0.776277568515633,0.765,0.412,3.04328701823393e-143,"Atrichoblast","Os09g0453400"
1.77451250379494e-90,0.776251104801979,0.875,0.61,5.2484756324743e-86,"Atrichoblast","Os01g0357900"
0,0.776210508969952,0.573,0.129,0,"Atrichoblast","Os12g0603800"
4.15319286630162e-300,0.775603650972259,0.604,0.175,1.22838985406603e-295,"Atrichoblast","Os01g0926800"
1.73067692287529e-76,0.774154580507548,0.754,0.484,5.11882313478823e-72,"Atrichoblast","Os02g0285300"
3.31643503273774e-141,0.770927520613425,0.706,0.368,9.8090198963284e-137,"Atrichoblast","Os11g0282300"
1.69013421169989e-155,0.768012102765747,0.77,0.422,4.99890995794477e-151,"Atrichoblast","Os08g0523600"
5.78366489126159e-53,0.765110741166257,0.699,0.497,1.71063456488844e-48,"Atrichoblast","Os06g0716700"
4.96165603677754e-148,0.761923345292279,0.942,0.675,1.46750900599769e-143,"Atrichoblast","Os10g0417600"
1.13183562597448e-115,0.756157554937378,0.738,0.37,3.34763023094473e-111,"Atrichoblast","Os07g0162400"
1.81532056224999e-156,0.754685850070134,0.606,0.246,5.3691736269668e-152,"Atrichoblast","Os01g0772500"
6.48365087098408e-262,0.752465609143265,0.625,0.185,1.91766941811096e-257,"Atrichoblast","Os01g0588900"
2.95494674227573e-102,0.749469950080678,0.933,0.721,8.73984597962892e-98,"Atrichoblast","Os04g0628100"
5.44840371457202e-266,0.745520962476716,0.7,0.225,1.61147436665897e-261,"Atrichoblast","Os03g0360700"
2.57645128400509e-140,0.742500136347121,0.791,0.421,7.62036996270186e-136,"Atrichoblast","Os12g0159000"
1.44264625710529e-139,0.742063267763009,0.853,0.499,4.26691483464031e-135,"Atrichoblast","Os01g0369700"
3.82197333318187e-176,0.736570443655381,0.835,0.406,1.1304250527552e-171,"Atrichoblast","Os01g0639900"
3.06631009673256e-161,0.736408570087384,0.873,0.547,9.0692253731059e-157,"Atrichoblast","Os07g0245100"
1.85856355473427e-231,0.734658856879827,0.607,0.18,5.49707342583754e-227,"Atrichoblast","Os08g0412700"
2.5381989699658e-190,0.730412754248121,0.565,0.208,7.50723109346784e-186,"Atrichoblast","Os05g0296600"
7.80967465395239e-114,0.728348365736233,0.661,0.358,2.3098674723995e-109,"Atrichoblast","Os02g0755400"
2.41323571010445e-166,0.724685656630193,0.72,0.364,7.13762725977592e-162,"Atrichoblast","Os07g0211800"
3.68727236669084e-95,0.720420774011855,0.609,0.316,1.09058454789615e-90,"Atrichoblast","Os01g0784800"
6.212845033074e-102,0.718794337777081,0.891,0.667,1.8375731754323e-97,"Atrichoblast","Os02g0125300"
6.08556217299437e-159,0.718426334559894,0.501,0.178,1.79992672390654e-154,"Atrichoblast","Os08g0366000"
5.30041210851504e-138,0.718218397601822,0.74,0.381,1.56770288933549e-133,"Atrichoblast","Os02g0763200"
4.54198242398755e-136,0.714551249784465,0.771,0.419,1.3433821415428e-131,"Atrichoblast","Os10g0513900"
1.3162902866502e-174,0.714446688015956,0.564,0.21,3.89319178082531e-170,"Atrichoblast","Os02g0520100"
1.87615043183582e-119,0.711356955996186,0.627,0.327,5.54909013224081e-115,"Atrichoblast","Os03g0827600"
2.92077550615905e-159,0.706330941111385,0.602,0.253,8.63877771456661e-155,"Atrichoblast","Os06g0163400"
3.01887740529334e-42,0.70335281653557,0.927,0.828,8.92893370163611e-38,"Atrichoblast","Os04g0559700"
3.38547162073868e-171,0.69801655168392,0.639,0.281,1.00132094126588e-166,"Atrichoblast","Os08g0455800"
1.43427418506684e-134,0.696040891722973,0.677,0.316,4.2421527571722e-130,"Atrichoblast","Os01g0638000"
2.13767180015688e-103,0.687206253497023,0.612,0.317,6.32259188332402e-99,"Atrichoblast","Os09g0432900"
2.70657202064012e-89,0.685437210687652,0.566,0.297,8.00522806544728e-85,"Atrichoblast","Os07g0176500"
1.00107067121791e-102,0.684046642822565,0.903,0.701,2.96086672426122e-98,"Atrichoblast","Os01g0558600"
0,0.681987039771704,0.568,0.078,0,"Atrichoblast","Os04g0103601"
2.44629698711066e-97,0.681341890852358,0.542,0.271,7.23541259877718e-93,"Atrichoblast","Os08g0278900"
5.45906947320401e-144,0.680587985332067,0.666,0.318,1.61462897808955e-139,"Atrichoblast","Os06g0149700"
7.58836944771738e-73,0.679899839765395,0.642,0.36,2.24441203155137e-68,"Atrichoblast","Os06g0152600"
5.05407821154478e-117,0.677321439427472,0.829,0.536,1.4948447126286e-112,"Atrichoblast","Os05g0402300"
1.77101756114181e-104,0.672169800690647,0.85,0.577,5.23813864058914e-100,"Atrichoblast","Os02g0274100"
6.28450394988097e-175,0.671750852505757,0.585,0.218,1.85876773325629e-170,"Atrichoblast","Os04g0676400"
5.75300277494953e-114,0.671284816299608,0.76,0.374,1.70156563074682e-109,"Atrichoblast","Os05g0563550"
6.7603030326552e-73,0.670760235119685,0.76,0.505,1.99949482796843e-68,"Atrichoblast","Os06g0228200"
1.31872974221612e-78,0.666571617992326,0.685,0.427,3.90040695855263e-74,"Atrichoblast","Os03g0161800"
6.44083072772737e-255,0.663138772930858,0.552,0.147,1.90500450433992e-250,"Atrichoblast","Os04g0569300"
1.5727564267718e-158,0.658322632052938,0.591,0.25,4.65174168346295e-154,"Atrichoblast","Os04g0446401"
2.25656918776972e-195,0.657850526883351,0.613,0.213,6.67425468666651e-191,"Atrichoblast","Os04g0311400"
2.62407314896329e-136,0.656540835908142,0.741,0.403,7.76122115268873e-132,"Atrichoblast","Os03g0567600"
1.25675327017829e-125,0.655023205633114,0.559,0.256,3.71709914720632e-121,"Atrichoblast","Os05g0187800"
2.85486260868291e-57,0.651748935286642,0.761,0.571,8.44382713770144e-53,"Atrichoblast","Os01g0874700"
3.83685442166421e-275,0.648663089225504,0.531,0.141,1.13482643229562e-270,"Atrichoblast","Os01g0681200"
0,0.64512797989196,0.514,0.062,0,"Atrichoblast","Os09g0506000"
5.0933331993419e-118,0.644729087256412,0.605,0.271,1.50645516036935e-113,"Atrichoblast","Os03g0327100"
1.80019234688965e-74,0.635439165856875,0.712,0.45,5.32442890439553e-70,"Atrichoblast","Os04g0682300"
1.39950846059621e-101,0.631690408169735,0.743,0.453,4.13932617390542e-97,"Atrichoblast","Os08g0191600"
5.67584199435709e-90,0.631062213740594,0.535,0.262,1.678743786671e-85,"Atrichoblast","Os07g0646800"
1.0805964570103e-184,0.63030615623598,0.614,0.239,3.19608014089937e-180,"Atrichoblast","Os09g0562700"
2.1501145034942e-97,0.629675953824036,0.678,0.406,6.35939366698479e-93,"Atrichoblast","Os11g0600700"
4.75757942263098e-93,0.625304767165021,0.741,0.417,1.40714926583157e-88,"Atrichoblast","Os08g0470200"
2.24510595844533e-53,0.62457722151845,0.69,0.439,6.64034989329374e-49,"Atrichoblast","Os10g0527800"
3.2798931214215e-92,0.623373254737795,0.8,0.54,9.70093988522838e-88,"Atrichoblast","Os02g0261100"
2.85566550878044e-189,0.623169122596395,0.582,0.215,8.4462018753199e-185,"Atrichoblast","Os01g0871200"
4.35190245905203e-123,0.614408201369809,0.686,0.332,1.28716219031382e-118,"Atrichoblast","Os08g0538600"
3.44403143369575e-155,0.613987411938048,0.613,0.269,1.01864117714419e-150,"Atrichoblast","Os01g0747500"
1.17037739564627e-108,0.610799128383686,0.737,0.435,3.46162522310297e-104,"Atrichoblast","Os05g0121000"
7.63790568347359e-106,0.609855534231512,0.732,0.393,2.25906336400098e-101,"Atrichoblast","Os08g0516600"
0,0.608187393696272,0.507,0.098,0,"Atrichoblast","Os01g0185900"
8.9026871103644e-91,0.607741761009732,0.578,0.297,2.63314776663248e-86,"Atrichoblast","Os01g0750600"
2.17912479238292e-113,0.604561006997618,0.616,0.281,6.44519739843097e-109,"Atrichoblast","Os03g0196600"
3.04109311195539e-156,0.600992548622763,0.568,0.228,8.99464109723044e-152,"Atrichoblast","Os05g0163700"
3.47978732158046e-124,0.600743767713131,0.681,0.346,1.02921669610385e-119,"Atrichoblast","Os01g0223600"
2.45690620856441e-83,0.600489703893029,0.983,0.895,7.26679149307097e-79,"Atrichoblast","Os08g0205400"
3.73948348207099e-160,0.598846880568249,0.599,0.248,1.10602702949214e-155,"Atrichoblast","Os02g0173800"
9.05758086141251e-78,0.597773579032433,0.896,0.71,2.67896069137998e-73,"Atrichoblast","Os05g0119300"
2.78208069802799e-79,0.597748655784909,0.808,0.498,8.22856008055738e-75,"Atrichoblast","Os03g0780600"
4.30220811749501e-164,0.596565333486022,0.62,0.267,1.2724640949115e-159,"Atrichoblast","Os05g0458400"
1.32873490381529e-99,0.593434055165234,0.576,0.273,3.92999922501448e-95,"Atrichoblast","Os01g0106400"
5.72485286602656e-205,0.587197185535025,0.538,0.171,1.69323973218468e-200,"Atrichoblast","Os05g0470000"
1.04034782912038e-289,0.586901447873147,0.52,0.119,3.07703677418935e-285,"Atrichoblast","Os09g0472100"
5.73288459333528e-226,0.586437614349074,0.531,0.148,1.69561527617078e-221,"Atrichoblast","Os06g0717900"
3.01236998065692e-206,0.586000344857597,0.594,0.203,8.90968669178897e-202,"Atrichoblast","Os06g0218300"
1.67550623457425e-75,0.58466826465927,0.897,0.682,4.95564479000027e-71,"Atrichoblast","Os06g0681400"
2.77415929424136e-113,0.580350845792232,0.654,0.331,8.20513094457766e-109,"Atrichoblast","Os07g0500300"
1.41774158044867e-116,0.577739588800823,0.546,0.244,4.19325427249303e-112,"Atrichoblast","Os02g0244600"
1.02093893592442e-142,0.57523068775869,0.646,0.309,3.01963109078365e-138,"Atrichoblast","Os06g0665000"
1.24644197807783e-201,0.57312791999368,0.542,0.179,3.68660143856078e-197,"Atrichoblast","Os03g0295800"
8.03596372197521e-101,0.572404632900932,0.97,0.824,2.37679699004861e-96,"Atrichoblast","Os04g0462500"
1.66439637404807e-163,0.572345416473761,0.599,0.251,4.92278515552197e-159,"Atrichoblast","Os10g0495900"
5.21404756299851e-85,0.570729202376371,0.866,0.608,1.54215884770807e-80,"Atrichoblast","Os01g0624500"
1.43334976404278e-102,0.570041490983505,0.776,0.479,4.23941859710933e-98,"Atrichoblast","Os04g0650000"
2.93408665618884e-140,0.568987409003956,0.58,0.248,8.67814810300974e-136,"Atrichoblast","Os04g0535400"
5.39348783557184e-121,0.562620672815593,0.614,0.294,1.59523189712708e-116,"Atrichoblast","Os02g0712700"
6.81464803208827e-43,0.562607351948966,0.518,0.31,2.01556844845075e-38,"Atrichoblast","Os03g0785900"
5.80039500489111e-96,0.561814956220068,0.975,0.862,1.71558283059664e-91,"Atrichoblast","Os03g0742900"
1.60646846457464e-179,0.560335671707458,0.562,0.204,4.75145177767242e-175,"Atrichoblast","Os01g0920100"
2.48370533986221e-75,0.557521614016961,0.786,0.537,7.34605528371047e-71,"Atrichoblast","Os07g0512200"
5.1979232878154e-123,0.556450949680256,0.63,0.296,1.53738977083716e-118,"Atrichoblast","Os12g0502800"
7.78202022499053e-83,0.555798540688938,0.825,0.55,2.30168812194545e-78,"Atrichoblast","Os03g0747800"
0,0.554953227328784,0.504,0.094,0,"Atrichoblast","Os01g0649200"
1.10560350209466e-89,0.554510285797141,0.796,0.498,3.27004347814539e-85,"Atrichoblast","Os02g0760500"
1.55420969447262e-117,0.554326122626535,0.717,0.399,4.59688601334166e-113,"Atrichoblast","Os04g0479200"
2.31512719434567e-80,0.552179811440922,0.778,0.473,6.84745170271618e-76,"Atrichoblast","Os05g0135800"
3.01056417607025e-272,0.548486229275453,0.52,0.13,8.90434566356297e-268,"Atrichoblast","Os03g0748600"
4.99477619165002e-245,0.548485591314514,0.532,0.147,1.47730495420433e-240,"Atrichoblast","Os01g0740600"
1.13786260123172e-73,0.546423610831559,0.88,0.67,3.36545621566305e-69,"Atrichoblast","Os03g0633800"
3.71643183038169e-97,0.544533444210559,0.735,0.436,1.09920904247199e-92,"Atrichoblast","Os08g0566900"
7.3455685031459e-98,0.542862153621031,0.954,0.738,2.17259879617546e-93,"Atrichoblast","Os04g0450701"
3.80443973427243e-131,0.542726492261952,0.659,0.307,1.12523914020576e-126,"Atrichoblast","Os10g0529400"
4.31503238593195e-91,0.540834543718475,0.66,0.352,1.27625712878709e-86,"Atrichoblast","Os01g0211600"
2.23710539920104e-122,0.540531900915663,0.515,0.206,6.61668663921692e-118,"Atrichoblast","Os04g0600200"
4.9837092238698e-206,0.539606911881036,0.594,0.192,1.47403167714397e-201,"Atrichoblast","Os01g0787000"
3.28730111505796e-132,0.539330280363055,0.647,0.31,9.72285050800692e-128,"Atrichoblast","Os02g0133100"
1.10804145999824e-127,0.537156562354203,0.601,0.28,3.2772542262368e-123,"Atrichoblast","Os01g0900800"
6.76648063840634e-123,0.535074493393842,0.777,0.381,2.00132197842144e-118,"Atrichoblast","Os03g0655400"
3.65864837115197e-89,0.534751425294807,0.775,0.51,1.08211842873562e-84,"Atrichoblast","Os04g0450800"
5.43140431033146e-119,0.534009240688927,0.553,0.231,1.60644645286674e-114,"Atrichoblast","Os07g0170000"
1.82677387194496e-140,0.530468470698972,0.633,0.265,5.40304908105161e-136,"Atrichoblast","Os07g0520600"
6.44415459881588e-54,0.529630410308483,0.676,0.444,1.90598760569177e-49,"Atrichoblast","Os03g0273800"
1.41235605087935e-63,0.528375989600452,0.802,0.536,4.17732549168586e-59,"Atrichoblast","Os01g0667200"
1.99479749374244e-08,0.526254284559557,0.538,0.442,0.000590001254724202,"Atrichoblast","Os07g0192000"
2.36258951137382e-229,0.526067704002786,0.506,0.142,6.98783099779036e-225,"Atrichoblast","Os07g0230700"
5.50092179609994e-95,0.5245967292677,0.704,0.367,1.62700763963248e-90,"Atrichoblast","Os01g0631800"
3.44942047692137e-140,0.523585443813656,0.585,0.255,1.02023509445903e-135,"Atrichoblast","Os05g0287800"
1.9642821135816e-35,0.513029820928867,0.657,0.426,5.80975720734031e-31,"Atrichoblast","Os04g0677300"
4.32128332853521e-86,0.5119543887614,0.711,0.412,1.27810597008086e-81,"Atrichoblast","Os04g0542900"
4.39204793567135e-104,0.511446833598448,0.537,0.243,1.29903601793352e-99,"Atrichoblast","Os05g0126800"
2.88162926345046e-100,0.511269033443199,0.59,0.286,8.52299487250743e-96,"Atrichoblast","Os09g0385700"
1.43676871683395e-54,0.508415872848635,0.925,0.757,4.24953083377976e-50,"Atrichoblast","Os08g0500700"
2.33408841158131e-99,0.507278170889738,0.542,0.265,6.90353329493405e-95,"Atrichoblast","Os02g0752000"
4.40082002590592e-54,0.505823987117071,0.623,0.382,1.30163053906219e-49,"Atrichoblast","Os01g0597800"
7.83698128084102e-99,0.504710261851054,0.959,0.857,2.31794395343435e-94,"Atrichoblast","Os03g0685500"
9.30970739350403e-26,0.502992331082436,0.85,0.715,2.75353215577669e-21,"Atrichoblast","Os05g0176700"
1.63700286037811e-71,0.50138099809809,0.634,0.344,4.84176336014033e-67,"Atrichoblast","Os06g0598800"
0,5.64435535854495,0.988,0.139,0,"Endodermis","Os04g0423800"
0,4.84294691309989,0.885,0.067,0,"Endodermis","Os10g0155100"
0,4.69684182544023,0.941,0.08,0,"Endodermis","Os04g0684300"
0,4.14014753438651,0.787,0.027,0,"Endodermis","Os03g0245500"
0,3.25144252894176,0.726,0.017,0,"Endodermis","Os03g0297900"
0,3.19805906478934,0.587,0.012,0,"Endodermis","Os09g0425400"
0,3.08548271575522,0.649,0.014,0,"Endodermis","Os03g0280750"
0,2.88069938786828,0.615,0.011,0,"Endodermis","Os09g0535400"
0,2.6520285168583,0.964,0.328,0,"Endodermis","Os02g0653200"
0,2.62446519669439,0.625,0.011,0,"Endodermis","Os01g0899700"
0,2.53309493050248,0.66,0.138,0,"Endodermis","Os03g0127700"
0,2.46516394500786,0.964,0.522,0,"Endodermis","Os02g0658100"
0,2.35780432428605,0.738,0.234,0,"Endodermis","Os01g0917700"
0,2.14141880674209,0.793,0.23,0,"Endodermis","Os03g0259100"
0,2.0023925899224,0.809,0.15,0,"Endodermis","Os05g0552300"
0,1.98556269492026,0.524,0.107,0,"Endodermis","Os01g0841000"
0,1.95758062535444,0.845,0.241,0,"Endodermis","Os03g0241200"
0,1.93647141999608,0.626,0.084,0,"Endodermis","Os02g0805200"
