gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Bra030796,Bra030796,1.62908368928537e-48,6.62857862333324e-44,0.361,0.124,0.237,1.46834291774182,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra012519,Bra012519,2.79091310933715e-48,1.13559463505819e-43,0.572,0.322,0.25,2.02324022255679,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra035092,Bra035092,2.90596329000351e-48,1.18240740306953e-43,0.211,0.045,0.166,0.57949556857698,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010346,Bra010346,3.1040689661439797e-48,1.2630146216343199e-43,0.311,0.086,0.225,1.43749063708356,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra029971,Bra029971,4.4539535678475196e-48,1.81226916722148e-43,0.375,0.123,0.252,1.45462896641086,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra031267,Bra031267,9.67470391983644e-48,3.93654027794225e-43,0.252,0.064,0.188,1.28670576851355,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra035577,Bra035577,2.83978974444575e-47,1.15548204911753e-42,0.317,0.101,0.216,1.06700898313399,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra025024,Bra025024,7.57861716910133e-47,3.08366353993564e-42,0.326,0.102,0.224,1.17358303562109,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra019340,Bra019340,1.79420486346298e-46,7.300440168944529e-42,0.252,0.065,0.187,0.83236548155398,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra029018,Bra029018,6.100595105383151e-46,2.48227114242935e-41,0.314,0.099,0.215,1.18805294673456,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra017615,Bra017615,1.48241427756696e-45,6.031795453992179e-41,0.223,0.054,0.169,0.842137215803648,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra033439,Bra033439,1.93364267905541e-45,7.86779869680856e-41,0.381,0.144,0.237,1.3206046428369,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra030826,Bra030826,5.59335358149426e-45,2.2758796387742e-40,0.261,0.072,0.189,0.926760984416815,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra022247,Bra022247,2.05075496490457e-44,8.3443168767002e-40,0.422,0.18,0.242,1.82901351081551,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra024818,Bra024818,2.17776843264912e-44,8.86112197560599e-40,0.24,0.06,0.18,0.583450133819186,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra022384,Bra022384,4.784069816879361e-44,1.94659016779004e-39,0.352,0.128,0.224,1.08077352946074,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra016965,Bra016965,5.37984632810613e-44,2.1890056724431e-39,0.202,0.046,0.156,0.847923946043439,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra027187,Bra027187,9.98406907702233e-44,4.06241786674962e-39,0.372,0.137,0.235,1.29287240071849,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
